"Mass","C","H","O","N","S","P","El_comp","Class_old","Class","AImod","NOSC","HC","OC","formula_c","formula_h","formula_o","formula_n","formula_s","formula_p","formula"
575.296531831287,32,49,5,0,1,1,"CHOSP","Lipid","unsaturated aliphatic",0.1636,-1.1562,1.53,0.16,"C32","H49","O5",NA,"S1","P1","C32H49O5S1P1"
575.299142844776,28,49,10,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.0455,-1.0357,1.75,0.36,"C28","H49","O10",NA,NA,"P1","C28H49O10P1"
575.300099715793,29,53,5,0,2,1,"CHOSP","Lipid","unsaturated aliphatic",-0.0638,-1.3448,1.83,0.17,"C29","H53","O5",NA,"S2","P1","C29H53O5S2P1"
575.307193462219,28,48,12,0,0,0,"CHO","Protein","unsaturated aliphatic",-0.0455,-0.8571,1.71,0.43,"C28","H48","O12",NA,NA,NA,"C28H48O12"
575.308215800113,29,52,7,0,2,0,"CHOS","Lipid","unsaturated aliphatic",-0.0638,-1.1724,1.79,0.24,"C29","H52","O7",NA,"S2",NA,"C29H52O7S2"
575.314359428009,32,49,7,0,0,1,"CHOP","Lipid","unsaturated aliphatic",0.1636,-1.0938,1.53,0.22,"C32","H49","O7",NA,NA,"P1","C32H49O7P1"
575.322363260549,32,48,9,0,0,0,"CHO","Lipid","unsaturated aliphatic",0.1636,-0.9375,1.5,0.28,"C32","H48","O9",NA,NA,NA,"C32H48O9"
575.322795284497,32,48,9,0,0,0,"CHO","Lipid","unsaturated aliphatic",0.1636,-0.9375,1.5,0.28,"C32","H48","O9",NA,NA,NA,"C32H48O9"
575.335657723701,29,53,9,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.0638,-1.2069,1.83,0.31,"C29","H53","O9",NA,NA,"P1","C29H53O9P1"
575.336224091111,30,57,4,0,2,1,"CHOSP","Lipid","unsaturated aliphatic",-0.08,-1.5,1.9,0.13,"C30","H57","O4",NA,"S2","P1","C30H57O4S2P1"
575.344858180822,40,49,1,0,0,1,"CHOP","UnsatHC","unsaturated/lignin",0.4026,-1.175,1.23,0.03,"C40","H49","O1",NA,NA,"P1","C40H49O1P1"
575.354736438628,28,52,10,2,0,0,"CHON","Protein","aliphatic+N",-0.1429,-0.9286,1.86,0.36,"C28","H52","O10","N2",NA,NA,"C28H52O10N2"
575.359193822509,33,52,8,0,0,0,"CHO","Lipid","unsaturated aliphatic",0.1379,-1.0909,1.58,0.24,"C33","H52","O8",NA,NA,NA,"C33H52O8"
576.062581047474,16,23,18,3,1,0,"CHONS","Other","unsaturated/lignin",-2,1.5,1.44,1.12,"C16","H23","O18","N3","S1",NA,"C16H23O18N3S1"
576.063089658953,24,19,16,1,0,0,"CHON","ConHC","unsaturated/lignin",0.4667,0.6667,0.79,0.67,"C24","H19","O16","N1",NA,NA,"C24H19O16N1"
576.063483461091,27,20,8,3,1,1,"CHONSP","ConHC","aromatic",0.6111,0.2593,0.74,0.3,"C27","H20","O8","N3","S1","P1","C27H20O8N3S1P1"
576.071672540215,27,19,10,3,1,0,"CHONS","ConHC","aromatic",0.6111,0.4444,0.7,0.37,"C27","H19","O10","N3","S1",NA,"C27H19O10N3S1"
576.099380905222,25,23,15,1,0,0,"CHON","Lignin","unsaturated/lignin",0.3939,0.4,0.92,0.6,"C25","H23","O15","N1",NA,NA,"C25H23O15N1"
576.099726865689,25,23,15,1,0,0,"CHON","Lignin","unsaturated/lignin",0.3939,0.4,0.92,0.6,"C25","H23","O15","N1",NA,NA,"C25H23O15N1"
576.10801038645,28,23,9,3,1,0,"CHONS","Lignin","aromatic",0.5385,0.2143,0.82,0.32,"C28","H23","O9","N3","S1",NA,"C28H23O9N3S1"
576.135915251907,26,27,14,1,0,0,"CHON","Lignin","unsaturated/lignin",0.3333,0.1538,1.04,0.54,"C26","H27","O14","N1",NA,NA,"C26H27O14N1"
576.136382090391,29,28,6,3,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4762,-0.1724,0.97,0.21,"C29","H28","O6","N3","S1","P1","C29H28O6N3S1P1"
576.144385828919,29,27,8,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.4762,0,0.93,0.28,"C29","H27","O8","N3","S1",NA,"C29H27O8N3S1"
576.172142876782,27,31,13,1,0,0,"CHON","Lignin","unsaturated/lignin",0.2821,-0.0741,1.15,0.48,"C27","H31","O13","N1",NA,NA,"C27H31O13N1"
576.180863991861,30,31,7,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.4222,-0.2,1.03,0.23,"C30","H31","O7","N3","S1",NA,"C30H31O7N3S1"
576.217132671847,31,35,6,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.375,-0.3871,1.13,0.19,"C31","H35","O6","N3","S1",NA,"C31H35O6N3S1"
576.302114302425,40,39,1,3,0,0,"CHON","UnsatHC","aromatic",0.5342,-0.7,0.98,0.03,"C40","H39","O1","N3",NA,NA,"C40H39O1N3"
576.302986491879,27,47,12,1,0,0,"CHON","Protein","aliphatic+N",-0.1,-0.7407,1.74,0.44,"C27","H47","O12","N1",NA,NA,"C27H47O12N1"
576.996648069784,30,11,11,0,0,1,"CHOP","ConHC","condensed aromatic",0.8298,0.3667,0.37,0.37,"C30","H11","O11",NA,NA,"P1","C30H11O11P1"
577.010675528909,23,14,18,0,0,0,"CHO","ConHC","aromatic",0.5714,0.9565,0.61,0.78,"C23","H14","O18",NA,NA,NA,"C23H14O18"
577.011077256479,23,14,18,0,0,0,"CHO","ConHC","aromatic",0.5714,0.9565,0.61,0.78,"C23","H14","O18",NA,NA,NA,"C23H14O18"
577.011520522094,15,20,18,2,0,2,"CHONP","Other","unsaturated/lignin",-2.5,1.4667,1.33,1.2,"C15","H20","O18","N2",NA,"P2","C15H20O18N2P2"
577.023541003595,20,19,18,0,0,1,"CHOP","Tannin","unsaturated/lignin",0.2,0.85,0.95,0.9,"C20","H19","O18",NA,NA,"P1","C20H19O18P1"
577.026450871435,19,20,15,2,0,2,"CHONP","Tannin","unsaturated/lignin",0.0667,0.8421,1.05,0.79,"C19","H20","O15","N2",NA,"P2","C19H20O15N2P2"
577.02710789244,28,18,10,0,2,0,"CHOS","ConHC","aromatic",0.619,0.2143,0.64,0.36,"C28","H18","O10",NA,"S2",NA,"C28H18O10S2"
577.038787274763,24,19,15,0,0,1,"CHOP","ConHC","unsaturated/lignin",0.4839,0.4583,0.79,0.62,"C24","H19","O15",NA,NA,"P1","C24H19O15P1"
577.043916645101,30,15,9,2,0,1,"CHONP","ConHC","condensed aromatic",0.7778,0.3,0.5,0.3,"C30","H15","O9","N2",NA,"P1","C30H15O9N2P1"
577.047121457998,24,18,17,0,0,0,"CHO","ConHC","unsaturated/lignin",0.4839,0.6667,0.75,0.71,"C24","H18","O17",NA,NA,NA,"C24H18O17"
577.062445305429,28,18,14,0,0,0,"CHO","ConHC","aromatic",0.619,0.3571,0.64,0.5,"C28","H18","O14",NA,NA,NA,"C28H18O14"
577.062902898215,29,22,9,0,2,0,"CHOS","ConHC","aromatic",0.5556,0,0.76,0.31,"C29","H22","O9",NA,"S2",NA,"C29H22O9S2"
577.063342363109,18,27,17,0,1,1,"CHOSP","Carb","unsaturated aliphatic",-0.6,0.5,1.5,0.94,"C18","H27","O17",NA,"S1","P1","C18H27O17S1P1"
577.068386216419,21,22,19,0,0,0,"CHO","Tannin","unsaturated/lignin",0.1304,0.7619,1.05,0.9,"C21","H22","O19",NA,NA,NA,"C21H22O19"
577.075836747878,28,24,6,2,1,2,"CHONSP","Lignin","aromatic",0.55,-0.1429,0.86,0.21,"C28","H24","O6","N2","S1","P2","C28H24O6N2S1P2"
577.076568837965,36,20,4,0,0,2,"CHOP","ConHC","condensed aromatic",0.75,-0.3333,0.56,0.11,"C36","H20","O4",NA,NA,"P2","C36H20O4P2"
577.080253077056,21,26,13,2,2,0,"CHONS","Lignin","unsaturated/lignin",-0.0476,0.4762,1.24,0.62,"C21","H26","O13","N2","S2",NA,"C21H26O13N2S2"
577.081049267748,29,22,11,0,1,0,"CHOS","ConHC","aromatic",0.5556,0.069,0.76,0.38,"C29","H22","O11",NA,"S1",NA,"C29H22O11S1"
577.083521972196,25,22,16,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4118,0.4,0.88,0.64,"C25","H22","O16",NA,NA,NA,"C25H22O16"
577.098227524735,21,26,15,2,1,0,"CHONS","Tannin","unsaturated/lignin",-0.0476,0.5714,1.24,0.71,"C21","H26","O15","N2","S1",NA,"C21H26O15N2S1"
577.098860328817,29,22,13,0,0,0,"CHO","ConHC","aromatic",0.5556,0.1379,0.76,0.45,"C29","H22","O13",NA,NA,NA,"C29H22O13"
577.099262471214,32,23,5,2,1,1,"CHONSP","ConHC","aromatic",0.6471,-0.1562,0.72,0.16,"C32","H23","O5","N2","S1","P1","C32H23O5N2S1P1"
577.099636127814,30,26,8,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.5,-0.2,0.87,0.27,"C30","H26","O8",NA,"S2",NA,"C30H26O8S2"
577.099958469208,19,31,16,0,1,1,"CHOSP","Carb","unsaturated aliphatic",-0.5556,0.1579,1.63,0.84,"C19","H31","O16",NA,"S1","P1","C19H31O16S1P1"
577.104546655292,22,26,18,0,0,0,"CHO","Tannin","unsaturated/lignin",0.0769,0.4545,1.18,0.82,"C22","H26","O18",NA,NA,NA,"C22H26O18"
577.104969843801,25,27,10,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.3125,0.04,1.08,0.4,"C25","H27","O10","N2","S1","P1","C25H27O10N2S1P1"
577.105273247176,23,30,13,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.0345,0,1.3,0.57,"C23","H30","O13",NA,"S2",NA,"C23H30O13S2"
577.106452574248,34,27,3,0,2,1,"CHOSP","ConHC","aromatic",0.5932,-0.5,0.79,0.09,"C34","H27","O3",NA,"S2","P1","C34H27O3S2P1"
577.116637919702,22,30,12,2,2,0,"CHONS","Lignin","unsaturated/lignin",-0.0833,0.1818,1.36,0.55,"C22","H30","O12","N2","S2",NA,"C22H30O12N2S2"
577.117025561769,32,23,7,2,0,1,"CHONP","ConHC","aromatic",0.6471,-0.0938,0.72,0.22,"C32","H23","O7","N2",NA,"P1","C32H23O7N2P1"
577.119910364756,26,26,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3514,0.1538,1,0.58,"C26","H26","O15",NA,NA,NA,"C26H26O15"
577.130991653176,25,26,14,2,0,0,"CHON","Lignin","unsaturated/lignin",0.3125,0.32,1.04,0.56,"C25","H26","O14","N2",NA,NA,"C25H26O14N2"
577.135324714705,30,26,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.5,-0.0667,0.87,0.4,"C30","H26","O12",NA,NA,NA,"C30H26O12"
577.135755323032,31,30,7,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.451,-0.3871,0.97,0.23,"C31","H30","O7",NA,"S2",NA,"C31H30O7S2"
577.136118926011,41,23,2,0,0,1,"CHOP","ConHC","condensed aromatic",0.7436,-0.4634,0.56,0.05,"C41","H23","O2",NA,NA,"P1","C41H23O2P1"
577.136461599243,20,35,15,0,1,1,"CHOSP","Carb","unsaturated aliphatic",-0.5238,-0.15,1.75,0.75,"C20","H35","O15",NA,"S1","P1","C20H35O15S1P1"
577.136912757174,18,30,19,2,0,0,"CHON","Other","saturated",-1,0.7778,1.67,1.06,"C18","H30","O19","N2",NA,NA,"C18H30O19N2"
577.140748586159,23,30,17,0,0,0,"CHO","Tannin","unsaturated/lignin",0.0345,0.1739,1.3,0.74,"C23","H30","O17",NA,NA,NA,"C23H30O17"
577.141416376629,26,31,9,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2571,-0.1923,1.19,0.35,"C26","H31","O9","N2","S1","P1","C26H31O9N2S1P1"
577.148712535521,38,28,2,0,0,2,"CHOP","ConHC","aromatic",0.6571,-0.6316,0.74,0.05,"C38","H28","O2",NA,NA,"P2","C38H28O2P2"
577.15331029863,33,27,6,2,0,1,"CHONP","Lignin","aromatic",0.5926,-0.2727,0.82,0.18,"C33","H27","O6","N2",NA,"P1","C33H27O6N2P1"
577.156297770828,27,30,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3,-0.0741,1.11,0.52,"C27","H30","O14",NA,NA,NA,"C27H30O14"
577.171413202342,31,30,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.451,-0.2581,0.97,0.35,"C31","H30","O11",NA,NA,NA,"C31H30O11"
577.171816537844,31,30,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.451,-0.2581,0.97,0.35,"C31","H30","O11",NA,NA,NA,"C31H30O11"
577.189060319544,36,36,1,0,1,2,"CHOSP","UnsatHC","aromatic",0.5077,-0.8889,1,0.03,"C36","H36","O1",NA,"S1","P2","C36H36O1S1P2"
577.192676148857,28,34,13,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2558,-0.2857,1.21,0.46,"C28","H34","O13",NA,NA,NA,"C28H34O13"
577.205858584673,28,40,5,2,1,2,"CHONSP","Lignin","unsaturated/lignin",0.1707,-0.7857,1.43,0.18,"C28","H40","O5","N2","S1","P2","C28H40O5N2S1P2"
577.207851042555,32,34,10,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4074,-0.4375,1.06,0.31,"C32","H34","O10",NA,NA,NA,"C32H34O10"
577.214032929297,25,38,15,0,0,0,"CHO","AminoSugar","unsaturated aliphatic",-0.0286,-0.32,1.52,0.6,"C25","H38","O15",NA,NA,NA,"C25H38O15"
577.220984576873,29,39,10,0,0,1,"CHOP","Lignin","unsaturated/lignin",0.2174,-0.6552,1.34,0.34,"C29","H39","O10",NA,NA,"P1","C29H39O10P1"
577.221344077731,30,43,5,0,2,1,"CHOSP","Lignin","unsaturated/lignin",0.1837,-0.9667,1.43,0.17,"C30","H43","O5",NA,"S2","P1","C30H43O5S2P1"
577.221702024762,30,43,5,0,2,1,"CHOSP","Lignin","unsaturated/lignin",0.1837,-0.9667,1.43,0.17,"C30","H43","O5",NA,"S2","P1","C30H43O5S2P1"
577.22905752191,29,38,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2174,-0.4828,1.31,0.41,"C29","H38","O12",NA,NA,NA,"C29H38O12"
577.242033819864,26,43,12,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.0526,-0.7308,1.65,0.46,"C26","H43","O12",NA,NA,"P1","C26H43O12P1"
577.242764957236,27,47,7,0,2,1,"CHOSP","Lipid","unsaturated aliphatic",-0.0732,-1.0741,1.74,0.26,"C27","H47","O7",NA,"S2","P1","C27H47O7S2P1"
577.262734820024,34,42,6,0,1,0,"CHOS","Lignin","unsaturated/lignin",0.3333,-0.8235,1.24,0.18,"C34","H42","O6",NA,"S1",NA,"C34H42O6S1"
577.26541602831,30,42,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1837,-0.6667,1.4,0.37,"C30","H42","O11",NA,NA,NA,"C30H42O11"
577.27844914937,27,47,11,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.0732,-0.9259,1.74,0.41,"C27","H47","O11",NA,NA,"P1","C27H47O11P1"
577.279084336786,38,44,1,0,0,2,"CHOP","UnsatHC","unsaturated/lignin",0.4366,-1.1053,1.16,0.03,"C38","H44","O1",NA,NA,"P2","C38H44O1P2"
577.301766396134,31,46,10,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1538,-0.8387,1.48,0.32,"C31","H46","O10",NA,NA,NA,"C31H46O10"
577.302086577261,31,46,10,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1538,-0.8387,1.48,0.32,"C31","H46","O10",NA,NA,NA,"C31H46O10"
577.31480430602,28,51,10,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.0909,-1.1071,1.82,0.36,"C28","H51","O10",NA,NA,"P1","C28H51O10P1"
577.315683719305,29,55,5,0,2,1,"CHOSP","Lipid","unsaturated aliphatic",-0.1064,-1.4138,1.9,0.17,"C29","H55","O5",NA,"S2","P1","C29H55O5S2P1"
577.338139328043,32,50,9,0,0,0,"CHO","Lipid","unsaturated aliphatic",0.1273,-1,1.56,0.28,"C32","H50","O9",NA,NA,NA,"C32H50O9"
577.338942962421,33,54,4,0,2,0,"CHOS","Lipid","unsaturated aliphatic",0.1034,-1.2727,1.64,0.12,"C33","H54","O4",NA,"S2",NA,"C33H54O4S2"
578.042634466057,23,17,17,1,0,0,"CHON","ConHC","unsaturated/lignin",0.4815,0.8696,0.74,0.74,"C23","H17","O17","N1",NA,NA,"C23H17O17N1"
578.078675323858,24,21,16,1,0,0,"CHON","Tannin","unsaturated/lignin",0.4,0.5833,0.88,0.67,"C24","H21","O16","N1",NA,NA,"C24H21O16N1"
578.115124874995,25,25,15,1,0,0,"CHON","Lignin","unsaturated/lignin",0.3333,0.32,1,0.6,"C25","H25","O15","N1",NA,NA,"C25H25O15N1"
578.115449125257,28,26,7,3,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4872,-0.0357,0.93,0.25,"C28","H26","O7","N3","S1","P1","C28H26O7N3S1P1"
578.115765564769,26,29,10,1,2,0,"CHONS","Lignin","unsaturated/lignin",0.2778,-0.0769,1.12,0.38,"C26","H29","O10","N1","S2",NA,"C26H29O10N1S2"
578.123619644533,28,25,9,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.4872,0.1429,0.89,0.32,"C28","H25","O9","N3","S1",NA,"C28H25O9N3S1"
578.15146710059,26,29,14,1,0,0,"CHON","Lignin","unsaturated/lignin",0.2778,0.0769,1.12,0.54,"C26","H29","O14","N1",NA,NA,"C26H29O14N1"
578.159985069814,29,29,8,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.4286,-0.069,1,0.28,"C29","H29","O8","N3","S1",NA,"C29H29O8N3S1"
578.196542315213,30,33,7,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.3778,-0.2667,1.1,0.23,"C30","H33","O7","N3","S1",NA,"C30H33O7N3S1"
578.224043266023,28,37,12,1,0,0,"CHON","Lignin","unsaturated/lignin",0.1905,-0.3571,1.32,0.43,"C28","H37","O12","N1",NA,NA,"C28H37O12N1"
578.232783061091,31,37,6,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.3333,-0.4516,1.19,0.19,"C31","H37","O6","N3","S1",NA,"C31H37O6N3S1"
578.262543629982,30,47,4,1,1,2,"CHONSP","Lipid","aliphatic+N",0.125,-1.1333,1.57,0.13,"C30","H47","O4","N1","S1","P2","C30H47O4N1S1P2"
578.269294354943,32,41,5,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.2941,-0.625,1.28,0.16,"C32","H41","O5","N3","S1",NA,"C32H41O5N3S1"
578.356702372884,29,59,4,1,1,2,"CHONSP","Lipid","saturated",-0.1739,-1.5862,2.03,0.14,"C29","H59","O4","N1","S1","P2","C29H59O4N1S1P2"
578.927678841198,21,9,16,0,1,1,"CHOSP","ConHC","condensed aromatic",0.7273,1.1905,0.43,0.76,"C21","H9","O16",NA,"S1","P1","C21H9O16S1P1"
579.01266739151,33,14,3,2,1,2,"CHONSP","ConHC","condensed aromatic",0.8491,0,0.42,0.09,"C33","H14","O3","N2","S1","P2","C33H14O3N2S1P2"
579.018051183303,23,17,16,0,0,1,"CHOP","ConHC","unsaturated/lignin",0.5,0.6522,0.74,0.7,"C23","H17","O16",NA,NA,"P1","C23H17O16P1"
579.026338603824,23,16,18,0,0,0,"CHO","ConHC","unsaturated/lignin",0.5,0.8696,0.7,0.78,"C23","H16","O18",NA,NA,NA,"C23H16O18"
579.041661504405,27,16,15,0,0,0,"CHO","ConHC","aromatic",0.641,0.5185,0.59,0.56,"C27","H16","O15",NA,NA,NA,"C27H16O15"
579.04216416879,19,22,15,2,0,2,"CHONP","Tannin","unsaturated/lignin",-0.0667,0.7368,1.16,0.79,"C19","H22","O15","N2",NA,"P2","C19H22O15N2P2"
579.049076108722,34,18,2,2,1,2,"CHONSP","ConHC","condensed aromatic",0.7857,-0.1765,0.53,0.06,"C34","H18","O2","N2","S1","P2","C34H18O2N2S1P2"
579.055336340069,25,25,10,0,2,1,"CHOSP","Lignin","unsaturated/lignin",0.3529,-0.04,1,0.4,"C25","H25","O10",NA,"S2","P1","C25H25O10S2P1"
579.055677066855,35,18,5,0,0,2,"CHOP","ConHC","condensed aromatic",0.7705,-0.2286,0.51,0.14,"C35","H18","O5",NA,NA,"P2","C35H18O5P2"
579.05933710264,20,24,14,2,2,0,"CHONS","Tannin","unsaturated/lignin",-0.1111,0.7,1.2,0.7,"C20","H24","O14","N2","S2",NA,"C20H24O14N2S2"
579.05964635127,30,17,9,2,0,1,"CHONP","ConHC","condensed aromatic",0.7333,0.2333,0.57,0.3,"C30","H17","O9","N2",NA,"P1","C30H17O9N2P1"
579.062731761273,24,20,17,0,0,0,"CHO","Tannin","unsaturated/lignin",0.4194,0.5833,0.83,0.71,"C24","H20","O17",NA,NA,NA,"C24H20O17"
579.078048534603,28,20,14,0,0,0,"CHO","ConHC","aromatic",0.5714,0.2857,0.71,0.5,"C28","H20","O14",NA,NA,NA,"C28H20O14"
579.07835114479,31,21,6,2,1,1,"CHONSP","ConHC","condensed aromatic",0.6667,-0.0323,0.68,0.19,"C31","H21","O6","N2","S1","P1","C31H21O6N2S1P1"
579.092083635619,36,22,4,0,0,2,"CHOP","ConHC","condensed aromatic",0.7188,-0.3889,0.61,0.11,"C36","H22","O4",NA,NA,"P2","C36H22O4P2"
579.096079633941,31,21,8,2,0,1,"CHONP","ConHC","condensed aromatic",0.6667,0.0323,0.68,0.26,"C31","H21","O8","N2",NA,"P1","C31H21O8N2P1"
579.09911838338,25,24,16,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3529,0.32,0.96,0.64,"C25","H24","O16",NA,NA,NA,"C25H24O16"
579.114454798928,29,24,13,0,0,0,"CHO","Lignin","aromatic",0.5111,0.069,0.83,0.45,"C29","H24","O13",NA,NA,NA,"C29H24O13"
579.114886088041,32,25,5,2,1,1,"CHONSP","ConHC","aromatic",0.6078,-0.2188,0.78,0.16,"C32","H25","O5","N2","S1","P1","C32H25O5N2S1P1"
579.128400816194,37,26,3,0,0,2,"CHOP","ConHC","condensed aromatic",0.6716,-0.5405,0.7,0.08,"C37","H26","O3",NA,NA,"P2","C37H26O3P2"
579.13251811942,32,25,7,2,0,1,"CHONP","ConHC","aromatic",0.6078,-0.1562,0.78,0.22,"C32","H25","O7","N2",NA,"P1","C32H25O7N2P1"
579.135522316282,26,28,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2973,0.0769,1.08,0.58,"C26","H28","O15",NA,NA,NA,"C26H28O15"
579.150824009329,30,28,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4583,-0.1333,0.93,0.4,"C30","H28","O12",NA,NA,NA,"C30H28O12"
579.151312019807,33,29,4,2,1,1,"CHONSP","UnsatHC","aromatic",0.5556,-0.3939,0.88,0.12,"C33","H29","O4","N2","S1","P1","C33H29O4N2S1P1"
579.164350759074,28,37,7,0,2,1,"CHOSP","Lignin","unsaturated/lignin",0.2093,-0.6786,1.32,0.25,"C28","H37","O7",NA,"S2","P1","C28H37O7S2P1"
579.168906144836,33,29,6,2,0,1,"CHONP","Lignin","aromatic",0.5556,-0.3333,0.88,0.18,"C33","H29","O6","N2",NA,"P1","C33H29O6N2P1"
579.171933754793,27,32,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.25,-0.1481,1.19,0.52,"C27","H32","O14",NA,NA,NA,"C27H32O14"
579.18714432909,31,32,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4118,-0.3226,1.03,0.35,"C31","H32","O11",NA,NA,NA,"C31H32O11"
579.187642450237,34,33,3,2,1,1,"CHONSP","UnsatHC","aromatic",0.5088,-0.5588,0.97,0.09,"C34","H33","O3","N2","S1","P1","C34H33O3N2S1P1"
579.188454782088,21,41,14,0,1,1,"CHOSP","AminoSugar","unsaturated aliphatic",-0.5833,-0.5238,1.95,0.67,"C21","H41","O14",NA,"S1","P1","C21H41O14S1P1"
579.20053365051,29,41,6,0,2,1,"CHOSP","Lignin","unsaturated/lignin",0.1739,-0.8621,1.41,0.21,"C29","H41","O6",NA,"S2","P1","C29H41O6S2P1"
579.200996345269,39,34,1,0,0,2,"CHOP","UnsatHC","aromatic",0.589,-0.8205,0.87,0.03,"C39","H34","O1",NA,NA,"P2","C39H34O1P2"
579.20541470451,32,36,8,0,1,0,"CHOS","Lignin","unsaturated/lignin",0.3704,-0.5625,1.12,0.25,"C32","H36","O8",NA,"S1",NA,"C32H36O8S1"
579.208330652289,28,36,13,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2093,-0.3571,1.29,0.46,"C28","H36","O13",NA,NA,NA,"C28H36O13"
579.222014701263,26,45,8,0,2,1,"CHOSP","Protein","unsaturated aliphatic",-0.1053,-0.9615,1.73,0.31,"C26","H45","O8",NA,"S2","P1","C26H45O8S2P1"
579.223678689895,32,36,10,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3704,-0.5,1.12,0.31,"C32","H36","O10",NA,NA,NA,"C32H36O10"
579.22398939583,35,37,2,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.4667,-0.7143,1.06,0.06,"C35","H37","O2","N2","S1","P1","C35H37O2N2S1P1"
579.236616034792,29,41,10,0,0,1,"CHOP","Lignin","unsaturated/lignin",0.1739,-0.7241,1.41,0.34,"C29","H41","O10",NA,NA,"P1","C29H41O10P1"
579.237027937944,30,45,5,0,2,1,"CHOSP","Lipid","unsaturated aliphatic",0.1429,-1.0333,1.5,0.17,"C30","H45","O5",NA,"S2","P1","C30H45O5S2P1"
579.244715073817,29,40,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1739,-0.5517,1.38,0.41,"C29","H40","O12",NA,NA,NA,"C29H40O12"
579.254571916967,30,45,7,0,1,1,"CHOSP","Lipid","unsaturated aliphatic",0.1429,-0.9667,1.5,0.23,"C30","H45","O7",NA,"S1","P1","C30H45O7S1P1"
579.255031331855,30,45,7,0,1,1,"CHOSP","Lipid","unsaturated aliphatic",0.1429,-0.9667,1.5,0.23,"C30","H45","O7",NA,"S1","P1","C30H45O7S1P1"
579.255331200339,30,45,7,0,1,1,"CHOSP","Lipid","unsaturated aliphatic",0.1429,-0.9667,1.5,0.23,"C30","H45","O7",NA,"S1","P1","C30H45O7S1P1"
579.257710919229,26,45,12,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.1053,-0.8077,1.73,0.46,"C26","H45","O12",NA,NA,"P1","C26H45O12P1"
579.258031284205,29,46,4,2,1,2,"CHONSP","Lipid","aliphatic+N",0.0909,-1.0345,1.59,0.14,"C29","H46","O4","N2","S1","P2","C29H46O4N2S1P2"
579.258742087351,37,42,2,0,0,2,"CHOP","UnsatHC","unsaturated/lignin",0.4412,-1.027,1.14,0.05,"C37","H42","O2",NA,NA,"P2","C37H42O2P2"
579.27317440275,30,45,9,0,0,1,"CHOP","Protein","unsaturated aliphatic",0.1429,-0.9,1.5,0.3,"C30","H45","O9",NA,NA,"P1","C30H45O9P1"
579.281066930025,30,44,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1429,-0.7333,1.47,0.37,"C30","H44","O11",NA,NA,NA,"C30H44O11"
579.281396847358,33,45,3,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.2727,-0.9394,1.36,0.09,"C33","H45","O3","N2","S1","P1","C33H45O3N2S1P1"
579.293725495092,38,44,3,0,1,0,"CHOS","UnsatHC","unsaturated/lignin",0.4085,-0.9474,1.16,0.08,"C38","H44","O3",NA,"S1",NA,"C38H44O3S1"
579.294155989185,27,49,11,0,0,1,"CHOP","Protein","unsaturated aliphatic",-0.122,-1,1.81,0.41,"C27","H49","O11",NA,NA,"P1","C27H49O11P1"
