"pF","vol_water_perc","source","treatment","texture","kPa","perc_sat"
3.693,12.61,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",493.17,14.38
3.713,12.52,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",516.42,14.28
3.733,12.42,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",540.75,14.16
3.754,12.33,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",567.54,14.06
3.774,12.24,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",594.29,13.96
3.794,12.15,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",622.3,13.85
3.814,12.07,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",651.63,13.76
3.834,11.98,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",682.34,13.66
3.854,11.9,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",714.5,13.57
3.874,11.82,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",748.17,13.48
3.894,11.73,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",783.43,13.38
3.914,11.65,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",820.35,13.28
3.934,11.58,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",859.01,13.2
3.954,11.5,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",899.5,13.11
3.974,11.42,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",941.89,13.02
3.994,11.35,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",986.28,12.94
4.014,11.28,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1032.76,12.86
4.034,11.2,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1081.43,12.77
4.054,11.13,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1132.4,12.69
4.074,11.06,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1185.77,12.61
4.094,11,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1241.65,12.54
4.114,10.93,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1300.17,12.46
4.134,10.86,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1361.44,12.38
4.154,10.8,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1425.61,12.31
4.174,10.73,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1492.79,12.23
4.194,10.67,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1563.15,12.17
4.214,10.61,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1636.82,12.1
4.234,10.55,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1713.96,12.03
4.255,10.49,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1798.87,11.96
4.275,10.43,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1883.65,11.89
4.295,10.37,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1972.42,11.82
4.315,10.32,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2065.38,11.77
4.335,10.26,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2162.72,11.7
4.355,10.21,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2264.64,11.64
4.375,10.15,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2371.37,11.57
4.395,10.1,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2483.13,11.52
4.415,10.05,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2600.16,11.46
4.435,10,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2722.7,11.4
4.455,9.95,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2851.02,11.35
4.475,9.9,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",2985.38,11.29
4.495,9.85,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",3126.08,11.23
4.515,9.8,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",3273.41,11.17
4.535,9.75,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",3427.68,11.12
4.555,9.71,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",3589.22,11.07
4.575,9.66,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",3758.37,11.01
4.595,9.62,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",3935.5,10.97
4.615,9.57,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",4120.98,10.91
4.635,9.53,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",4315.19,10.87
4.655,9.49,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",4518.56,10.82
4.675,9.45,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",4731.51,10.78
4.695,9.41,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",4954.5,10.73
4.715,9.37,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",5188,10.68
4.735,9.33,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",5432.5,10.64
4.756,9.29,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",5701.64,10.59
4.776,9.25,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",5970.35,10.55
4.796,9.21,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",6251.73,10.5
4.816,9.17,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",6546.36,10.46
4.836,9.14,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",6854.88,10.42
4.856,9.1,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",7177.94,10.38
4.876,9.07,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",7516.23,10.34
4.896,9.03,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",7870.46,10.3
4.916,9,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",8241.38,10.26
4.936,8.97,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",8629.79,10.23
4.956,8.93,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",9036.49,10.18
4.976,8.9,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",9462.37,10.15
4.996,8.87,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",9908.32,10.11
5.016,8.84,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",10375.28,10.08
5.036,8.81,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",10864.26,10.05
5.056,8.78,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",11376.27,10.01
5.076,8.75,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",11912.42,9.98
5.096,8.72,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",12473.84,9.94
5.116,8.69,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",13061.71,9.91
5.136,8.66,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",13677.29,9.87
5.156,8.63,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",14321.88,9.84
5.176,8.61,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",14996.85,9.82
5.196,8.58,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",15703.63,9.78
5.216,8.55,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",16443.72,9.75
5.236,8.53,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",17218.69,9.73
5.257,8.5,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",18071.74,9.69
5.277,8.48,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",18923.44,9.67
5.297,8.45,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",19815.27,9.64
5.317,8.43,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",20749.14,9.61
5.337,8.4,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",21727.01,9.58
5.357,8.38,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",22750.97,9.56
5.377,8.36,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",23823.19,9.53
5.397,8.34,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",24945.95,9.51
5.417,8.31,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",26121.61,9.48
5.437,8.29,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",27352.69,9.45
5.457,8.27,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",28641.78,9.43
5.477,8.25,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",29991.63,9.41
5.497,8.23,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",31405.09,9.38
5.517,8.21,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",32885.16,9.36
5.537,8.19,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",34434.99,9.34
5.557,8.17,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",36057.86,9.32
5.577,8.15,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",37757.22,9.29
5.597,8.13,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",39536.66,9.27
5.617,8.11,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",41399.97,9.25
5.637,8.09,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",43351.09,9.22
5.657,8.07,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",45394.16,9.2
5.677,8.06,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",47533.52,9.19
5.697,8.04,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",49773.71,9.17
5.717,8.02,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",52119.47,9.14
5.737,8.01,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",54575.79,9.13
5.758,7.99,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",57279.6,9.11
5.778,7.97,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",59979.11,9.09
5.798,7.96,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",62805.84,9.08
5.818,7.94,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",65765.78,9.05
5.838,7.93,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",68865.23,9.04
5.858,7.91,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",72110.75,9.02
5.878,7.9,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",75509.22,9.01
5.898,7.88,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",79067.86,8.99
5.918,7.87,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",82794.22,8.97
5.938,7.85,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",86696.19,8.95
5.958,7.84,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",90782.05,8.94
5.978,7.82,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",95060.48,8.92
5.998,7.81,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",99540.54,8.91
6.018,7.8,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",104231.74,8.89
6.038,7.78,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",109144.03,8.87
6.058,7.77,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",114287.83,8.86
6.078,7.76,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",119674.05,8.85
6.098,7.75,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",125314.12,8.84
6.118,7.73,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",131219.99,8.81
6.138,7.72,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",137404.2,8.8
6.158,7.71,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",143879.86,8.79
6.178,7.7,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",150660.71,8.78
6.198,7.69,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",157761.13,8.77
6.218,7.68,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",165196.18,8.76
6.238,7.66,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",172981.64,8.73
6.259,7.65,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",181551.57,8.72
6.279,7.64,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",190107.83,8.71
6.299,7.63,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",199067.33,8.7
6.319,7.62,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",208449.09,8.69
6.339,7.61,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",218272.99,8.68
6.359,7.6,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",228559.88,8.67
6.379,7.59,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",239331.58,8.65
6.399,7.58,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",250610.93,8.64
6.419,7.57,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",262421.85,8.63
6.439,7.56,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",274789.42,8.62
6.459,7.56,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",287739.84,8.62
6.479,7.55,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",301300.6,8.61
6.499,7.54,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",315500.46,8.6
6.519,7.53,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",330369.54,8.59
6.539,7.52,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",345939.38,8.57
6.559,7.51,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",362243,8.56
6.579,7.5,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",379314.98,8.55
6.599,7.5,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",397191.55,8.55
6.619,7.49,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",415910.61,8.54
6.639,7.48,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",435511.87,8.53
6.659,7.47,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",456036.92,8.52
6.679,7.46,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",477529.27,8.51
6.699,7.46,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",500034.53,8.51
6.719,7.45,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",523600.44,8.49
6.739,7.44,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",548276.96,8.48
6.76,7.44,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",575439.94,8.48
6.78,7.43,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",602559.59,8.47
6.8,7.42,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",630957.34,8.46
6.82,7.41,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",660693.45,8.45
6.84,7.41,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",691830.97,8.45
6.86,7.4,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",724435.96,8.44
6.88,7.4,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",758577.58,8.44
6.9,7.39,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",794328.23,8.43
6.92,7.38,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",831763.77,8.42
6.94,7.38,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",870963.59,8.42
6.96,7.37,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",912010.84,8.4
6.98,7.36,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",954992.59,8.39
7,7.36,"data/wrc/vg_wp4c/sl_drying.xlsx","drying","SL",1e+06,8.39
0.006,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.1,77.87
0.026,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.11,77.87
0.046,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.11,77.87
0.066,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.12,77.87
0.086,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.12,77.87
0.106,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.13,77.87
0.126,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.13,77.87
0.146,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.14,77.87
0.166,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.15,77.87
0.186,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.15,77.87
0.206,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.16,77.87
0.226,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.17,77.87
0.246,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.18,77.87
0.267,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.18,77.87
0.287,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.19,77.87
0.307,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.2,77.87
0.327,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.21,77.87
0.347,68.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.22,77.87
0.367,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.23,77.86
0.387,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.24,77.86
0.407,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.26,77.86
0.427,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.27,77.86
0.447,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.28,77.86
0.467,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.29,77.86
0.487,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.31,77.86
0.507,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.32,77.86
0.527,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.34,77.86
0.547,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.35,77.86
0.567,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.37,77.86
0.587,68.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.39,77.86
0.607,68.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.4,77.84
0.627,68.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.42,77.84
0.647,68.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.44,77.84
0.667,68.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.46,77.84
0.687,68.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.49,77.84
0.707,68.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.51,77.84
0.727,68.26,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.53,77.83
0.747,68.26,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.56,77.83
0.768,68.26,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.59,77.83
0.788,68.26,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.61,77.83
0.808,68.25,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.64,77.82
0.828,68.25,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.67,77.82
0.848,68.25,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.7,77.82
0.868,68.24,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.74,77.81
0.888,68.24,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.77,77.81
0.908,68.23,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.81,77.8
0.928,68.23,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.85,77.8
0.948,68.22,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.89,77.79
0.968,68.22,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.93,77.79
0.988,68.21,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",0.97,77.78
1.008,68.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.02,77.77
1.028,68.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.07,77.77
1.048,68.19,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.12,77.75
1.068,68.18,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.17,77.74
1.088,68.17,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.22,77.73
1.108,68.16,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.28,77.72
1.128,68.15,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.34,77.71
1.148,68.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.41,77.7
1.168,68.12,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.47,77.67
1.188,68.11,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.54,77.66
1.208,68.09,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.61,77.64
1.228,68.08,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.69,77.63
1.248,68.06,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.77,77.61
1.269,68.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.86,77.58
1.289,68.02,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1.95,77.56
1.309,67.99,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.04,77.53
1.329,67.97,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.13,77.5
1.349,67.94,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.23,77.47
1.369,67.91,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.34,77.43
1.389,67.88,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.45,77.4
1.409,67.84,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.56,77.35
1.429,67.8,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.69,77.31
1.449,67.76,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.81,77.26
1.469,67.72,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2.94,77.22
1.489,67.67,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3.08,77.16
1.509,67.62,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3.23,77.1
1.529,67.56,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3.38,77.04
1.549,67.5,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3.54,76.97
1.569,67.43,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3.71,76.89
1.589,67.36,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3.88,76.81
1.609,67.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4.06,76.72
1.629,67.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4.26,76.62
1.649,67.11,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4.46,76.52
1.669,67.02,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4.67,76.42
1.689,66.91,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4.89,76.29
1.709,66.8,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5.12,76.17
1.729,66.68,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5.36,76.03
1.749,66.55,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5.61,75.88
1.77,66.42,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5.89,75.74
1.79,66.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",6.17,75.56
1.81,66.11,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",6.46,75.38
1.83,65.94,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",6.76,75.19
1.85,65.76,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",7.08,74.98
1.87,65.57,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",7.41,74.77
1.89,65.36,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",7.76,74.53
1.91,65.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",8.13,74.28
1.93,64.91,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",8.51,74.01
1.95,64.66,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",8.91,73.73
1.97,64.4,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",9.33,73.43
1.99,64.12,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",9.77,73.11
2.01,63.83,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",10.23,72.78
2.03,63.52,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",10.72,72.43
2.05,63.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",11.22,72.06
2.07,62.86,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",11.75,71.68
2.09,62.5,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",12.3,71.27
2.11,62.12,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",12.88,70.83
2.13,61.73,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",13.49,70.39
2.15,61.33,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",14.13,69.93
2.17,60.9,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",14.79,69.44
2.19,60.46,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",15.49,68.94
2.21,60,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",16.22,68.42
2.23,59.53,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",16.98,67.88
2.251,59.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",17.82,67.32
2.271,58.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",18.66,66.75
2.291,58.03,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",19.54,66.17
2.311,57.5,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",20.46,65.56
2.331,56.96,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",21.43,64.95
