"Core_assignment","treatment","texture","sat_level","formula","n","presence"
"Soil_sat_D","Drying","SCL",100,"C23H38O9",5,1
"Soil_sat_D","Drying","SCL",100,"C23H39O8P1",4,1
"Soil_sat_D","Drying","SCL",100,"C23H39O9N1",3,1
"Soil_sat_D","Drying","SCL",100,"C23H39O9P1",5,1
"Soil_sat_D","Drying","SCL",100,"C23H40O10",5,1
"Soil_sat_D","Drying","SCL",100,"C23H40O2N4S2",3,1
"Soil_sat_D","Drying","SCL",100,"C23H40O6",5,1
"Soil_sat_D","Drying","SCL",100,"C23H40O7",5,1
"Soil_sat_D","Drying","SCL",100,"C23H40O8",5,1
"Soil_sat_D","Drying","SCL",100,"C23H40O9",5,1
"Soil_sat_D","Drying","SCL",100,"C23H41O10P1",5,1
"Soil_sat_D","Drying","SCL",100,"C23H41O9P1",5,1
"Soil_sat_D","Drying","SCL",100,"C23H42O6",5,1
"Soil_sat_D","Drying","SCL",100,"C23H42O7",5,1
"Soil_sat_D","Drying","SCL",100,"C23H42O8",5,1
"Soil_sat_D","Drying","SCL",100,"C23H42O9",5,1
"Soil_sat_D","Drying","SCL",100,"C23H43O9P1",3,1
"Soil_sat_D","Drying","SCL",100,"C23H45O5N4P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H12O12",3,1
"Soil_sat_D","Drying","SCL",100,"C24H12O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H12O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H12O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H12O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H13O4N2P1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H14O11",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O12",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H14O8S1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H16O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H16O11",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H16O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O19",4,1
"Soil_sat_D","Drying","SCL",100,"C24H16O9",3,1
"Soil_sat_D","Drying","SCL",100,"C24H17O15N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H18O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H18O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H18O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H18O13",5,1
"Soil_sat_D","Drying","SCL",100,"C24H18O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H18O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H18O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H18O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H18O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H18O19",4,1
"Soil_sat_D","Drying","SCL",100,"C24H18O20",3,1
"Soil_sat_D","Drying","SCL",100,"C24H18O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H19O13N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H19O14N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H19O15N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H19O16N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H20O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H20O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H20O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H20O13",5,1
"Soil_sat_D","Drying","SCL",100,"C24H20O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O19",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O20",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O8",4,1
"Soil_sat_D","Drying","SCL",100,"C24H20O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H21O11N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H21O13N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H21O14N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H21O15N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H21O16N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H22O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H22O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H22O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H22O13",5,1
"Soil_sat_D","Drying","SCL",100,"C24H22O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O19",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O1N6S2",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O20",4,1
"Soil_sat_D","Drying","SCL",100,"C24H22O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H22O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H23O12N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H23O13N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H23O15N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H23O16N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H23O5S1P1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H24O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H24O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H24O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H24O13",5,1
"Soil_sat_D","Drying","SCL",100,"C24H24O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O19",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O1N6S2",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O20",4,1
"Soil_sat_D","Drying","SCL",100,"C24H24O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H24O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H24O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H25O11N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H25O12N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H25O13N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H25O14N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H26O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H26O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H26O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H26O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O19",4,1
"Soil_sat_D","Drying","SCL",100,"C24H26O6",3,1
"Soil_sat_D","Drying","SCL",100,"C24H26O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H26O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H26O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H27O11N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H27O12N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H28O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H28O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H28O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O17",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O18",4,1
"Soil_sat_D","Drying","SCL",100,"C24H28O6",5,1
"Soil_sat_D","Drying","SCL",100,"C24H28O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H28O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H28O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H29O10N1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H29O11N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H29O12N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H29O9N1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H30O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O12",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H30O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H30O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H30O16",4,1
"Soil_sat_D","Drying","SCL",100,"C24H30O6",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O6N2",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H30O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H31O5S2P1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H31O6S2P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O12",4,1
"Soil_sat_D","Drying","SCL",100,"C24H32O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H32O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H32O15",4,1
"Soil_sat_D","Drying","SCL",100,"C24H32O5",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O6",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H32O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H33O10P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H33O11P1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H33O12P1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H33O4S2P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H33O5S2P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H33O6S2P1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H33O9P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O12",4,1
"Soil_sat_D","Drying","SCL",100,"C24H34O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H34O14",4,1
"Soil_sat_D","Drying","SCL",100,"C24H34O5",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O6",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H34O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H35O10P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H35O11P1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H35O12P1",3,1
"Soil_sat_D","Drying","SCL",100,"C24H35O8P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H35O9P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H36O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H36O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H36O12",4,1
"Soil_sat_D","Drying","SCL",100,"C24H36O13",4,1
"Soil_sat_D","Drying","SCL",100,"C24H36O5",5,1
"Soil_sat_D","Drying","SCL",100,"C24H36O6",5,1
"Soil_sat_D","Drying","SCL",100,"C24H36O7",4,1
"Soil_sat_D","Drying","SCL",100,"C24H36O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H36O8S1",4,1
"Soil_sat_D","Drying","SCL",100,"C24H36O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H37O10P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H37O11P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H37O8P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H37O9P1",5,1
"Soil_sat_D","Drying","SCL",100,"C24H38O10",5,1
"Soil_sat_D","Drying","SCL",100,"C24H38O11",5,1
"Soil_sat_D","Drying","SCL",100,"C24H38O12",4,1
"Soil_sat_D","Drying","SCL",100,"C24H38O6",5,1
"Soil_sat_D","Drying","SCL",100,"C24H38O7",5,1
"Soil_sat_D","Drying","SCL",100,"C24H38O8",5,1
"Soil_sat_D","Drying","SCL",100,"C24H38O9",5,1
"Soil_sat_D","Drying","SCL",100,"C24H39O10P1",5,1
