"Core_assignment","treatment","texture","perc_sat","formula","n","presence"
"Soil_dry_W","Wetting","SCL",3,"C21H27O11N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O5",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H28O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H29O11N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O5",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H30O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H31O10N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H31O11N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O5",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H32O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H33O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H33O4N3",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H33O8P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H33O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H34O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H34O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H34O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H34O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H34O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H34O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H35O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H35O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H36O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H36O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H36O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H36O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H37O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H37O6N5",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H37O8P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H37O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H38O5N4",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H38O6N4",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H39O6N5",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H40O6N4",5,1
"Soil_dry_W","Wetting","SCL",3,"C21H41O4N1S1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H12O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H12O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H12O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H12O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H12O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H12O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H14O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O10N2",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O11N2",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H16O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H17O11N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H18O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H19O10N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H19O12N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H19O13N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H19O5S1P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H20O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H21O10N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H21O11N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H21O12N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H21O6S1P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H22O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H23O12N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H23O13N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H24O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H25O10N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H26O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H27O10N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H27O11N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O5",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H28O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H29O10N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O5",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H30O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O5",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H32O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H33O11P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H34O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H35O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H35O11P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H35O8P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H35O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H36O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H36O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H36O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H36O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H36O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H37O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H37O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H38O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H38O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H38O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H39O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H40O5N4",5,1
"Soil_dry_W","Wetting","SCL",3,"C22H41O6N5",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H12O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H12O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H14O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H16O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H18O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H20O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H21O12N1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H22O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H23O6S1P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H24O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H26O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H28O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H30O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H31O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H31O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H32O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H33O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H33O8P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H34O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H35O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H35O8P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H35O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O6",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H36O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H37O10P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H37O8P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H37O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H38O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H38O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H38O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H38O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H39O9P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H40O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H40O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C23H40O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H14O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H14O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H14O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H14O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H14O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H16O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H18O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H20O19",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H21O5S1P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O8N2",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H22O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H23O4S1P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H23O5S1P1",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O16",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O17",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O18",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O7",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O8",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H24O9",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O10",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O11",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O12",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O13",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O14",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O15",5,1
"Soil_dry_W","Wetting","SCL",3,"C24H26O16",5,1
