Mass,C,H,O,N,C13,S,P,Na,El_comp
669.3125643,33,50,14,0,0,0,0,0,CHO
669.313838,34,54,9,0,0,2,0,0,CHOS
669.3469409,0,0,0,0,0,0,0,0,
669.3492986,34,54,13,0,0,0,0,0,CHO
669.349771,37,55,5,2,0,1,1,0,CHONSP
669.3506001,45,51,3,0,0,0,1,0,CHOP
669.3851465,0,0,0,0,0,0,0,0,
669.3856064,35,58,12,0,0,0,0,0,CHO
669.3862363,36,62,7,0,0,2,0,0,CHOS
669.4092416,0,0,0,0,0,0,0,0,
669.4217175,36,62,11,0,0,0,0,0,CHO
669.4233844,0,0,0,0,0,0,0,0,
669.4431733,0,0,0,0,0,0,0,0,
669.4577935,0,0,0,0,0,0,0,0,
669.4585189,37,66,10,0,0,0,0,0,CHO
669.5508207,0,0,0,0,0,0,0,0,
669.8005587,0,0,0,0,0,0,0,0,
670.0402429,28,18,19,0,1,0,0,0,CHO
670.0686107,0,0,0,0,0,0,0,0,
670.0766639,29,22,18,0,1,0,0,0,CHO
670.0771298,30,26,13,0,1,2,0,0,CHOS
670.0775738,30,26,13,0,1,2,0,0,CHOS
670.0962296,22,30,17,3,0,1,1,0,CHONSP
670.0978267,26,26,20,0,1,0,0,0,CHO
670.1132802,30,26,17,0,1,0,0,0,CHO
670.1141258,0,0,0,0,0,0,0,0,
670.1340541,27,30,19,0,1,0,0,0,CHO
670.1345346,30,31,11,2,1,1,1,0,CHONSP
670.1355257,0,0,0,0,0,0,0,0,
670.1494528,31,30,16,0,1,0,0,0,CHO
670.150001,34,31,8,2,1,1,1,0,CHONSP
670.1703794,28,34,18,0,1,0,0,0,CHO
670.1857116,32,34,15,0,1,0,0,0,CHO
670.1866175,22,43,18,0,1,1,1,0,CHOSP
670.2220925,33,38,14,0,1,0,0,0,CHO
670.490974,38,73,4,1,0,2,0,0,CHONS
670.4925261,0,0,0,0,0,0,0,0,
670.7023938,0,0,0,0,0,0,0,0,
670.7034848,0,0,0,0,0,0,0,0,
670.7931027,0,0,0,0,0,0,0,0,
670.7935497,0,0,0,0,0,0,0,0,
670.7941621,0,0,0,0,0,0,0,0,
671.0158275,20,20,22,2,0,1,0,0,CHONS
671.0163339,0,0,0,0,0,0,0,0,
671.0526738,29,20,19,0,0,0,0,0,CHO
671.0535226,30,24,14,0,0,2,0,0,CHOS
671.0682183,0,0,0,0,0,0,0,0,
671.0736016,26,24,21,0,0,0,0,0,CHO
671.0740607,26,24,21,0,0,0,0,0,CHO
671.0890321,30,24,18,0,0,0,0,0,CHO
671.0895532,31,28,13,0,0,2,0,0,CHOS
671.0899023,31,28,13,0,0,2,0,0,CHOS
671.1089435,0,0,0,0,0,0,0,0,
671.1100683,27,28,20,0,0,0,0,0,CHO
671.1105686,30,29,12,2,0,1,1,0,CHONSP
671.1110065,0,0,0,0,0,0,0,0,
671.1254305,31,28,17,0,0,0,0,0,CHO
671.1258436,34,29,9,2,0,1,1,0,CHONSP
671.1263948,21,37,20,0,0,1,1,0,CHOSP
671.1458393,0,0,0,0,0,0,0,0,
671.1466011,28,32,19,0,0,0,0,0,CHO
671.146969,31,33,11,2,0,1,1,0,CHONSP
671.1617596,32,32,16,0,0,0,0,0,CHO
671.1622657,35,33,8,2,0,1,1,0,CHONSP
671.1829478,29,36,18,0,0,0,0,0,CHO
671.1834603,32,37,10,2,0,1,1,0,CHONSP
671.184931,0,0,0,0,0,0,0,0,
671.1972296,0,0,0,0,0,0,0,0,
671.1982558,33,36,15,0,0,0,0,0,CHO
671.1988183,23,45,18,0,0,1,1,0,CHOSP
671.1993577,44,33,5,0,0,0,1,0,CHOP
671.2186679,0,0,0,0,0,0,0,0,
671.2190604,30,40,17,0,0,0,0,0,CHO
671.2196046,30,40,17,0,0,0,0,0,CHO
671.2338418,0,0,0,0,0,0,0,0,
671.2345956,34,40,14,0,0,0,0,0,CHO
671.2352501,35,44,9,0,0,2,0,0,CHOS
671.2358197,0,0,0,0,0,0,0,0,
671.2556317,31,44,16,0,0,0,0,0,CHO
671.2563149,32,48,11,0,0,2,0,0,CHOS
671.267494,0,0,0,0,0,0,0,0,
671.2678737,41,41,5,2,0,0,1,0,CHONP
671.2685717,0,0,0,0,0,0,0,0,
671.2718208,46,41,3,0,0,0,1,0,CHOP
671.2723183,0,0,0,0,0,0,0,0,
671.3072069,36,48,12,0,0,0,0,0,CHO
671.3085663,47,45,2,0,0,0,1,0,CHOP
671.3092223,0,0,0,0,0,0,0,0,
671.329702,0,0,0,0,0,0,0,0,
671.3614681,0,0,0,0,0,0,0,0,
671.3619332,40,53,5,2,0,0,1,0,CHONP
671.3624305,38,56,8,0,0,1,0,0,CHOS
671.3655191,35,60,8,0,0,2,0,0,CHOS
671.4012229,35,60,12,0,0,0,0,0,CHO
671.7019214,0,0,0,0,0,0,0,0,
671.702374,0,0,0,0,0,0,0,0,
671.7032882,0,0,0,0,0,0,0,0,
671.7921689,0,0,0,0,0,0,0,0,
671.7926839,0,0,0,0,0,0,0,0,
671.7930988,0,0,0,0,0,0,0,0,
671.7942676,0,0,0,0,0,0,0,0,
671.8517656,0,0,0,0,0,0,0,0,
672.0550248,22,19,20,5,0,0,0,0,CHON
672.0559001,28,20,19,0,1,0,0,0,CHO
672.0564378,20,24,21,3,0,0,1,0,CHONP
672.0923421,29,24,18,0,1,0,0,0,CHO
672.0931103,30,28,13,0,1,2,0,0,CHOS
672.113742,29,29,12,2,1,1,1,0,CHONSP
672.1287466,30,28,17,0,1,0,0,0,CHO
672.1291975,33,29,9,2,1,1,1,0,CHONSP
672.1500631,27,32,19,0,1,0,0,0,CHO
672.1646628,36,36,6,1,0,2,1,0,CHONSP
672.1653067,31,32,16,0,1,0,0,0,CHO
672.1657808,34,33,8,2,1,1,1,0,CHONSP
672.1865714,31,37,10,2,1,1,1,0,CHONSP
672.2010003,37,40,5,1,0,2,1,0,CHONSP
672.2017915,32,36,15,0,1,0,0,0,CHO
672.2025153,43,33,5,0,1,0,1,0,CHOP
672.2381698,33,40,14,0,1,0,0,0,CHO
672.2389475,0,0,0,0,0,0,0,0,
672.2701783,0,0,0,0,0,0,0,0,
672.2708955,40,41,5,2,1,0,1,0,CHONP
672.2713834,40,41,5,2,1,0,1,0,CHONP
672.2719366,0,0,0,0,0,0,0,0,
672.364549,0,0,0,0,0,0,0,0,
672.4883962,0,0,0,0,0,0,0,0,
672.489532,0,0,0,0,0,0,0,0,
672.7896069,0,0,0,0,0,0,0,0,
672.7905357,0,0,0,0,0,0,0,0,
673.0310398,20,22,22,2,0,1,0,0,CHONS
673.0318247,28,18,20,0,0,0,0,0,CHO
673.0322849,31,19,12,2,0,1,1,0,CHONSP
673.0333797,0,0,0,0,0,0,0,0,
673.0683834,29,22,19,0,0,0,0,0,CHO
673.0688941,30,26,14,0,0,2,0,0,CHOS
673.0892781,26,26,21,0,0,0,0,0,CHO
673.0897278,29,27,13,2,0,1,1,0,CHONSP
673.090867,0,0,0,0,0,0,0,0,
673.1046714,30,26,18,0,0,0,0,0,CHO
673.1050605,33,27,10,2,0,1,1,0,CHONSP
673.1059486,20,35,21,0,0,1,1,0,CHOSP
673.1239109,0,0,0,0,0,0,0,0,
673.1259409,27,30,20,0,0,0,0,0,CHO
673.1264406,28,34,15,0,0,2,0,0,CHOS
673.1411049,31,30,17,0,0,0,0,0,CHO
673.1416504,34,31,9,2,0,1,1,0,CHONSP
673.1619362,28,34,19,0,0,0,0,0,CHO
673.1628298,31,35,11,2,0,1,1,0,CHONSP
673.1766631,0,0,0,0,0,0,0,0,
673.1774844,32,34,16,0,0,0,0,0,CHO
673.1779783,35,35,8,2,0,1,1,0,CHONSP
673.1783365,0,0,0,0,0,0,0,0,
673.1787761,0,0,0,0,0,0,0,0,
673.1990241,32,39,10,2,0,1,1,0,CHONSP
673.2126393,0,0,0,0,0,0,0,0,
673.2138156,33,38,15,0,0,0,0,0,CHO
673.2144222,36,39,7,2,0,1,1,0,CHONSP
673.2152296,0,0,0,0,0,0,0,0,
673.2502827,34,42,14,0,0,0,0,0,CHO
673.2506977,37,43,6,2,0,1,1,0,CHONSP
673.2511595,45,39,4,0,0,0,1,0,CHOP
673.263643,0,0,0,0,0,0,0,0,
673.2644911,0,0,0,0,0,0,0,0,
673.2650349,0,0,0,0,0,0,0,0,
673.2656003,38,42,11,0,0,0,0,0,CHO
673.2662286,0,0,0,0,0,0,0,0,
673.2746306,0,0,0,0,0,0,0,0,
673.2863133,35,46,13,0,0,0,0,0,CHO
673.2868796,35,46,13,0,0,0,0,0,CHO
673.2873031,36,50,8,0,0,2,0,0,CHOS
673.301401,0,0,0,0,0,0,0,0,
673.3089828,43,47,5,0,0,0,1,0,CHOP
673.3225526,49,42,1,2,0,0,0,0,CHON
673.3230657,36,50,12,0,0,0,0,0,CHO
673.3447379,44,51,4,0,0,0,1,0,CHOP
673.4048047,30,63,12,2,0,0,1,0,CHONP
673.4052932,0,0,0,0,0,0,0,0,
673.4056426,0,0,0,0,0,0,0,0,
673.4298933,32,67,12,0,0,0,1,0,CHOP
673.439321,0,0,0,0,0,0,0,0,
673.4396847,0,0,0,0,0,0,0,0,
673.4404333,0,0,0,0,0,0,0,0,
673.9184446,0,0,0,0,0,0,0,0,
674.0711299,0,0,0,0,0,0,0,0,
674.0716386,28,22,19,0,1,0,0,0,CHO
674.0720672,29,26,14,0,1,2,0,0,CHOS
674.0725413,29,26,14,0,1,2,0,0,CHOS
674.1072002,0,0,0,0,0,0,0,0,
674.1079967,29,26,18,0,1,0,0,0,CHO
674.1087935,32,25,12,3,0,1,0,0,CHONS
674.109211,19,35,21,0,1,1,1,0,CHOSP
674.1240454,0,0,0,0,0,0,0,0,
674.1364216,30,29,17,1,0,0,0,0,CHON
674.1444534,30,30,17,0,1,0,0,0,CHO
674.1449638,33,31,9,2,1,1,1,0,CHONSP
674.1457096,0,0,0,0,0,0,0,0,
674.1798947,0,0,0,0,0,0,0,0,
674.1802535,0,0,0,0,0,0,0,0,
674.1808753,31,34,16,0,1,0,0,0,CHO
674.1813698,34,35,8,2,1,1,1,0,CHONSP
674.216708,37,42,5,1,0,2,1,0,CHONSP
674.217258,32,38,15,0,1,0,0,0,CHO
674.2177094,35,39,7,2,1,1,1,0,CHONSP
674.2534703,33,42,14,0,1,0,0,0,CHO
674.2678622,0,0,0,0,0,0,0,0,
674.2682153,0,0,0,0,0,0,0,0,
674.2687941,37,42,11,0,1,0,0,0,CHO
674.3408324,0,0,0,0,0,0,0,0,
674.433252,31,67,12,0,1,0,1,0,CHOP
674.433753,34,66,6,3,0,1,1,0,CHONSP
674.4435717,0,0,0,0,0,0,0,0,
674.4851605,36,69,10,1,0,0,0,0,CHON
674.4867489,0,0,0,0,0,0,0,0,
674.5111424,39,69,6,3,0,0,0,0,CHON
674.512228,40,73,1,3,0,2,0,0,CHONS
674.8341639,0,0,0,0,0,0,0,0,
674.8346236,0,0,0,0,0,0,0,0,
675.046699,20,24,22,2,0,1,0,0,CHONS
675.0476351,28,20,20,0,0,0,0,0,CHO
675.0484419,29,24,15,0,0,2,0,0,CHOS
675.048841,29,16,16,4,0,0,0,0,CHON
675.0633538,0,0,0,0,0,0,0,0,
675.0641833,33,16,13,4,0,0,0,0,CHON
675.0839679,29,24,19,0,0,0,0,0,CHO
675.0844058,32,25,11,2,0,1,1,0,CHONSP
675.0992655,33,24,16,0,0,0,0,0,CHO
675.1000493,34,28,11,0,0,2,0,0,CHOS
675.1049313,26,28,21,0,0,0,0,0,CHO
675.1052817,26,28,21,0,0,0,0,0,CHO
675.1204216,30,28,18,0,0,0,0,0,CHO
675.1208252,31,32,13,0,0,2,0,0,CHOS
675.1214383,20,37,21,0,0,1,1,0,CHOSP
675.1359568,0,0,0,0,0,0,0,0,
675.1567513,31,32,17,0,0,0,0,0,CHO
675.157092,34,33,9,2,0,1,1,0,CHONSP
675.1575763,0,0,0,0,0,0,0,0,
675.1931527,32,36,16,0,0,0,0,0,CHO
675.1936075,35,37,8,2,0,1,1,0,CHONSP
675.1941118,33,40,11,0,0,2,0,0,CHOS
675.2286617,0,0,0,0,0,0,0,0,
675.2294018,33,40,15,0,0,0,0,0,CHO
675.2298911,36,41,7,2,0,1,1,0,CHONSP
675.2307272,44,37,5,0,0,0,1,0,CHOP
675.2650947,0,0,0,0,0,0,0,0,
675.2659106,34,44,14,0,0,0,0,0,CHO
675.2666068,35,48,9,0,0,2,0,0,CHOS
675.2669619,45,41,4,0,0,0,1,0,CHOP
675.3019081,35,48,13,0,0,0,0,0,CHO
675.3024866,35,48,13,0,0,0,0,0,CHO
675.3031679,36,52,8,0,0,2,0,0,CHOS
675.3086517,31,53,10,2,0,1,1,0,CHONSP
675.3744334,0,0,0,0,0,0,0,0,
675.3830529,0,0,0,0,0,0,0,0,
675.3838081,29,61,13,2,0,0,1,0,CHONP
675.3844159,48,52,3,0,0,0,0,0,CHO
675.4092116,31,65,13,0,0,0,1,0,CHOP
675.4270713,0,0,0,0,0,0,0,0,
675.8433471,0,0,0,0,0,0,0,0,
676.0504456,0,0,0,0,0,0,0,0,
676.0515644,28,24,15,0,1,2,0,0,CHOS
676.0529399,0,0,0,0,0,0,0,0,
676.08733,28,24,19,0,1,0,0,0,CHO
676.0877725,31,25,11,2,1,1,1,0,CHONSP
676.0885375,0,0,0,0,0,0,0,0,
676.0889656,0,0,0,0,0,0,0,0,
676.1235918,29,28,18,0,1,0,0,0,CHO
676.1239578,29,28,18,0,1,0,0,0,CHO
676.1249736,19,37,21,0,1,1,1,0,CHOSP
676.1599331,30,32,17,0,1,0,0,0,CHO
676.1603084,33,33,9,2,1,1,1,0,CHONSP
676.1955471,0,0,0,0,0,0,0,0,
676.1964422,31,36,16,0,1,0,0,0,CHO
676.1970701,34,37,8,2,1,1,1,0,CHONSP
676.1980797,0,0,0,0,0,0,0,0,
676.2327988,32,40,15,0,1,0,0,0,CHO
676.2333764,35,41,7,2,1,1,1,0,CHONSP
676.2696852,34,48,9,0,1,2,0,0,CHOS
676.4126776,30,65,13,0,1,0,1,0,CHOP
676.4300843,0,0,0,0,0,0,0,0,
676.4305533,0,0,0,0,0,0,0,0,
676.4836048,0,0,0,0,0,0,0,0,
676.5080326,0,0,0,0,0,0,0,0,
676.5093589,0,0,0,0,0,0,0,0,
677.0267153,27,18,21,0,0,0,0,0,CHO
677.027365,30,19,13,2,0,1,1,0,CHONSP
677.0423036,0,0,0,0,0,0,0,0,
677.0429313,21,27,21,0,0,1,1,0,CHOSP
677.0622394,0,0,0,0,0,0,0,0,
677.0632023,28,22,20,0,0,0,0,0,CHO
677.064087,29,26,15,0,0,2,0,0,CHOS
677.0645497,29,18,16,4,0,0,0,0,CHON
677.0779063,24,26,19,2,0,1,0,0,CHONS
677.0784535,32,22,17,0,0,0,0,0,CHO
677.0788944,0,0,0,0,0,0,0,0,
677.0792562,33,26,12,0,0,2,0,0,CHOS
677.0799038,0,0,0,0,0,0,0,0,
677.0996355,29,26,19,0,0,0,0,0,CHO
677.1001681,30,30,14,0,0,2,0,0,CHOS
677.1006109,19,35,22,0,0,1,1,0,CHOSP
677.1136979,0,0,0,0,0,0,0,0,
677.1144219,25,30,18,2,0,1,0,0,CHONS
677.115183,0,0,0,0,0,0,0,0,
677.115593,34,30,11,0,0,2,0,0,CHOS
677.1162058,34,22,12,4,0,0,0,0,CHON
677.1168583,0,0,0,0,0,0,0,0,
677.1350153,0,0,0,0,0,0,0,0,
677.1359621,30,30,18,0,0,0,0,0,CHO
677.1365167,33,31,10,2,0,1,1,0,CHONSP
677.136978,0,0,0,0,0,0,0,0,
677.1517563,35,34,10,0,0,2,0,0,CHOS
677.1521488,24,39,18,0,0,1,1,0,CHOSP
677.1525676,0,0,0,0,0,0,0,0,
677.1719816,0,0,0,0,0,0,0,0,
677.1724761,31,34,17,0,0,0,0,0,CHO
677.1733539,0,0,0,0,0,0,0,0,
677.1878623,35,34,14,0,0,0,0,0,CHO
677.2087291,32,38,16,0,0,0,0,0,CHO
677.2093875,35,39,8,2,0,1,1,0,CHONSP
677.2101155,0,0,0,0,0,0,0,0,
677.2105922,0,0,0,0,0,0,0,0,
677.2414682,0,0,0,0,0,0,0,0,
677.2451044,33,42,15,0,0,0,0,0,CHO
677.2455304,36,43,7,2,0,1,1,0,CHONSP
677.2460928,34,46,10,0,0,2,0,0,CHOS
677.2812462,34,46,14,0,0,0,0,0,CHO
677.2818276,37,47,6,2,0,1,1,0,CHONSP
677.2824972,45,43,4,0,0,0,1,0,CHOP
677.2832908,0,0,0,0,0,0,0,0,
677.3066588,0,0,0,0,0,0,0,0,
677.3176691,35,50,13,0,0,0,0,0,CHO
677.3181123,35,50,13,0,0,0,0,0,CHO
677.3337427,42,51,2,2,0,1,1,0,CHONSP
677.3548836,39,55,4,2,0,1,1,0,CHONSP
677.4597448,0,0,0,0,0,0,0,0,
677.4831998,0,0,0,0,0,0,0,0,
678.0664519,27,22,20,0,1,0,0,0,CHO
678.0669972,30,21,14,3,0,1,0,0,CHONS
678.0820562,31,22,17,0,1,0,0,0,CHO
678.1021012,0,0,0,0,0,0,0,0,
678.1027799,28,26,19,0,1,0,0,0,CHO
678.1033198,28,26,19,0,1,0,0,0,CHO
678.1040761,18,35,22,0,1,1,1,0,CHOSP
678.1382769,0,0,0,0,0,0,0,0,
678.1391109,29,30,18,0,1,0,0,0,CHO
678.1395912,32,31,10,2,1,1,1,0,CHONSP
678.1756897,30,34,17,0,1,0,0,0,CHO
678.1763574,33,33,11,3,0,1,0,0,CHONS
678.2119189,31,38,16,0,1,0,0,0,CHO
678.2125741,34,39,8,2,1,1,1,0,CHONSP
678.248174,32,42,15,0,1,0,0,0,CHO
678.2485142,32,42,15,0,1,0,0,0,CHO
678.2488679,35,43,7,2,1,1,1,0,CHONSP
678.2849959,36,47,6,2,1,1,1,0,CHONSP
678.2855301,44,43,4,0,1,0,1,0,CHOP
678.5052168,0,0,0,0,0,0,0,0,
678.5063599,38,69,7,3,0,0,0,0,CHON
678.680643,0,0,0,0,0,0,0,0,
678.8295516,0,0,0,0,0,0,0,0,
678.8310613,0,0,0,0,0,0,0,0,
678.9496656,0,0,0,0,0,0,0,0,
678.9507353,0,0,0,0,0,0,0,0,
678.9519535,25,12,21,0,0,1,0,0,CHOS
679.0210368,30,16,19,0,0,0,0,0,CHO
679.0213907,30,16,19,0,0,0,0,0,CHO
679.034365,0,0,0,0,0,0,0,0,
679.0419358,0,0,0,0,0,0,0,0,
679.0424817,27,20,21,0,0,0,0,0,CHO
679.0429522,0,0,0,0,0,0,0,0,
679.0578544,31,20,18,0,0,0,0,0,CHO
679.0584688,32,24,13,0,0,2,0,0,CHOS
679.0591209,0,0,0,0,0,0,0,0,
679.0788746,28,24,20,0,0,0,0,0,CHO
679.0794913,29,28,15,0,0,2,0,0,CHOS
679.0938583,32,24,17,0,0,0,0,0,CHO
679.0944651,0,0,0,0,0,0,0,0,
679.0949483,33,28,12,0,0,2,0,0,CHOS
679.115198,29,28,19,0,0,0,0,0,CHO
679.1156309,32,29,11,2,0,1,1,0,CHONSP
679.1163603,0,0,0,0,0,0,0,0,
679.13057,33,28,16,0,0,0,0,0,CHO
679.1310409,34,32,11,0,0,2,0,0,CHOS
679.1317503,0,0,0,0,0,0,0,0,
679.1321733,0,0,0,0,0,0,0,0,
679.1516674,30,32,18,0,0,0,0,0,CHO
679.1522859,33,33,10,2,0,1,1,0,CHONSP
679.1529599,0,0,0,0,0,0,0,0,
679.1655963,0,0,0,0,0,0,0,0,
679.1667181,34,32,15,0,0,0,0,0,CHO
679.1672605,37,33,7,2,0,1,1,0,CHONSP
679.1676926,35,36,10,0,0,2,0,0,CHOS
679.1879934,31,36,17,0,0,0,0,0,CHO
679.1885987,34,37,9,2,0,1,1,0,CHONSP
679.1896624,0,0,0,0,0,0,0,0,
679.2024583,0,0,0,0,0,0,0,0,
679.2034236,35,36,14,0,0,0,0,0,CHO
679.2042224,36,40,9,0,0,2,0,0,CHOS
679.2050378,0,0,0,0,0,0,0,0,
679.2053993,0,0,0,0,0,0,0,0,
679.2243152,32,40,16,0,0,0,0,0,CHO
679.2247995,35,41,8,2,0,1,1,0,CHONSP
679.2254789,0,0,0,0,0,0,0,0,
679.2261044,0,0,0,0,0,0,0,0,
679.2388444,0,0,0,0,0,0,0,0,
679.2399942,39,41,5,2,0,1,1,0,CHONSP
679.2579781,39,41,7,2,0,0,1,0,CHONP
679.2599147,0,0,0,0,0,0,0,0,
679.2608912,33,44,15,0,0,0,0,0,CHO
679.2615522,44,41,5,0,0,0,1,0,CHOP
679.26264,0,0,0,0,0,0,0,0,
679.2963073,28,49,13,4,0,0,1,0,CHONP
679.2969485,34,48,14,0,0,0,0,0,CHO
679.297555,37,49,6,2,0,1,1,0,CHONSP
679.2980682,45,45,4,0,0,0,1,0,CHOP
679.3801783,37,61,7,0,0,1,1,0,CHOSP
679.3808169,27,60,13,4,0,1,0,0,CHONS
679.4093038,0,0,0,0,0,0,0,0,
679.8080379,0,0,0,0,0,0,0,0,
680.0340034,0,0,0,0,0,0,0,0,
680.0611409,30,20,18,0,1,0,0,0,CHO
680.0640649,0,0,0,0,0,0,0,0,
680.0820922,27,24,20,0,1,0,0,0,CHO
680.0824788,27,24,20,0,1,0,0,0,CHO
680.083841,0,0,0,0,0,0,0,0,
680.0931593,0,0,0,0,0,0,0,0,
680.0977805,0,0,0,0,0,0,0,0,
680.1182159,28,28,19,0,1,0,0,0,CHO
680.1187507,28,28,19,0,1,0,0,0,CHO
680.1194197,20,32,21,3,0,0,1,0,CHONP
680.1345207,33,32,11,0,1,2,0,0,CHOS
680.1539293,0,0,0,0,0,0,0,0,
680.1546382,34,36,8,1,0,2,1,0,CHONSP
680.1551624,29,32,18,0,1,0,0,0,CHO
680.1557641,32,33,10,2,1,1,1,0,CHONSP
680.1912802,30,36,17,0,1,0,0,0,CHO
680.1921187,33,37,9,2,1,1,1,0,CHONSP
680.1933769,0,0,0,0,0,0,0,0,
680.2271512,36,44,6,1,0,2,1,0,CHONSP
680.2277407,31,40,16,0,1,0,0,0,CHO
680.2636482,0,0,0,0,0,0,0,0,
680.2644551,32,44,15,0,1,0,0,0,CHO
680.5019999,0,0,0,0,0,0,0,0,
680.5034799,40,76,1,1,0,2,1,0,CHONSP
680.8137861,0,0,0,0,0,0,0,0,
680.8142252,0,0,0,0,0,0,0,0,
681.0307603,0,0,0,0,0,0,0,0,
681.036025,22,22,21,2,0,1,0,0,CHONS
681.0372209,30,18,19,0,0,0,0,0,CHO
681.0376452,31,22,14,0,0,2,0,0,CHOS
681.0385092,0,0,0,0,0,0,0,0,
681.0507209,0,0,0,0,0,0,0,0,
681.0581138,27,22,21,0,0,0,0,0,CHO
681.0586654,28,26,16,0,0,2,0,0,CHOS
681.0734454,31,22,18,0,0,0,0,0,CHO
681.0741512,32,26,13,0,0,2,0,0,CHOS
681.0938864,0,0,0,0,0,0,0,0,
681.0945034,28,26,20,0,0,0,0,0,CHO
681.0949229,31,27,12,2,0,1,1,0,CHONSP
681.0954821,29,30,15,0,0,2,0,0,CHOS
681.1098942,32,26,17,0,0,0,0,0,CHO
681.1103217,33,30,12,0,0,2,0,0,CHOS
681.1108028,22,35,20,0,0,1,1,0,CHOSP
681.1113977,0,0,0,0,0,0,0,0,
681.120741,0,0,0,0,0,0,0,0,
681.129944,0,0,0,0,0,0,0,0,
681.1308658,29,30,19,0,0,0,0,0,CHO
681.1313529,32,31,11,2,0,1,1,0,CHONSP
681.131708,0,0,0,0,0,0,0,0,
681.1461161,33,30,16,0,0,0,0,0,CHO
681.1465431,36,31,8,2,0,1,1,0,CHONSP
681.1471502,23,39,19,0,0,1,1,0,CHOSP
681.1476638,0,0,0,0,0,0,0,0,
681.1667171,0,0,0,0,0,0,0,0,
681.1673234,30,34,18,0,0,0,0,0,CHO
681.1678406,33,35,10,2,0,1,1,0,CHONSP
681.1682814,0,0,0,0,0,0,0,0,
681.1686659,0,0,0,0,0,0,0,0,
681.1825358,34,34,15,0,0,0,0,0,CHO
681.1829824,37,35,7,2,0,1,1,0,CHONSP
681.1835099,45,31,5,0,0,0,1,0,CHOP
681.2003446,0,0,0,0,0,0,0,0,
681.2035376,31,38,17,0,0,0,0,0,CHO
681.2040454,34,39,9,2,0,1,1,0,CHONSP
681.2051137,0,0,0,0,0,0,0,0,
681.2185617,35,38,14,0,0,0,0,0,CHO
681.2191778,35,38,14,0,0,0,0,0,CHO
681.2202587,0,0,0,0,0,0,0,0,
681.2206714,23,42,21,2,0,0,0,0,CHON
681.2371653,38,39,8,2,0,0,1,0,CHONP
681.2400288,32,42,16,0,0,0,0,0,CHO
681.2405992,35,43,8,2,0,1,1,0,CHONSP
681.2410713,0,0,0,0,0,0,0,0,
681.2554714,36,42,13,0,0,0,0,0,CHO
681.2760376,0,0,0,0,0,0,0,0,
681.2767456,36,47,7,2,0,1,1,0,CHONSP
681.2772563,0,0,0,0,0,0,0,0,
681.2919268,37,46,12,0,0,0,0,0,CHO
681.2923624,40,47,4,2,0,1,1,0,CHONSP
681.2983473,0,0,0,0,0,0,0,0,
681.3122233,0,0,0,0,0,0,0,0,
681.3128759,34,50,14,0,0,0,0,0,CHO
681.3138557,35,54,9,0,0,2,0,0,CHOS
681.3144027,0,0,0,0,0,0,0,0,
681.3507989,0,0,0,0,0,0,0,0,
681.3763419,0,0,0,0,0,0,0,0,
681.3772926,36,59,10,0,0,0,1,0,CHOP
681.386788,0,0,0,0,0,0,0,0,
681.3910998,0,0,0,0,0,0,0,0,
681.8128894,0,0,0,0,0,0,0,0,
681.8134106,0,0,0,0,0,0,0,0,
681.8446611,0,0,0,0,0,0,0,0,
681.8472017,0,0,0,0,0,0,0,0,
681.9962425,0,0,0,0,0,0,0,0,
681.9982091,0,0,0,0,0,0,0,0,
682.0602041,0,0,0,0,0,0,0,0,
682.0613152,26,22,21,0,1,0,0,0,CHO
682.0765321,30,22,18,0,1,0,0,0,CHO
682.0769161,30,22,18,0,1,0,0,0,CHO
682.0969253,0,0,0,0,0,0,0,0,
682.0976513,27,26,20,0,1,0,0,0,CHO
682.0982716,30,27,12,2,1,1,1,0,CHONSP
682.1127238,0,0,0,0,0,0,0,0,
682.1131643,31,26,17,0,1,0,0,0,CHO
682.1136122,32,30,12,0,1,2,0,0,CHOS
682.1338254,33,34,9,1,0,2,1,0,CHONSP
682.134474,31,31,11,2,1,1,1,0,CHONSP
682.1487383,0,0,0,0,0,0,0,0,
682.1491847,32,30,16,0,1,0,0,0,CHO
682.149957,35,31,8,2,1,1,1,0,CHONSP
682.1503505,22,39,19,0,1,1,1,0,CHOSP
682.1704407,29,34,18,0,1,0,0,0,CHO
682.1709476,32,35,10,2,1,1,1,0,CHONSP
682.1850226,0,0,0,0,0,0,0,0,
682.2070048,30,38,17,0,1,0,0,0,CHO
682.2075449,33,39,9,2,1,1,1,0,CHONSP
682.2109512,0,0,0,0,0,0,0,0,
682.3008052,0,0,0,0,0,0,0,0,
682.4508987,41,65,5,1,0,1,0,0,CHONS
682.5002399,0,0,0,0,0,0,0,0,
682.8101033,0,0,0,0,0,0,0,0,
682.9395174,0,0,0,0,0,0,0,0,
682.9411245,0,0,0,0,0,0,0,0,
683.0166711,0,0,0,0,0,0,0,0,
683.0374779,26,20,22,0,0,0,0,0,CHO
683.0525703,30,20,19,0,0,0,0,0,CHO
683.0532067,31,24,14,0,0,2,0,0,CHOS
683.0535866,20,29,22,0,0,1,1,0,CHOSP
683.0542377,0,0,0,0,0,0,0,0,
683.0729965,0,0,0,0,0,0,0,0,
683.0737279,27,24,21,0,0,0,0,0,CHO
683.0742593,30,25,13,2,0,1,1,0,CHONSP
683.0890964,31,24,18,0,0,0,0,0,CHO
683.0895099,34,25,10,2,0,1,1,0,CHONSP
