Mass,FT007,FT008,FT009,FT010,FT011,FT012,FT013,FT014,FT015
422.5852877,0,0,0,0,0,0,0,0,0
422.5858155,0,0,0,0,0,0,0,0,0
422.5866071,0,0,0,0,0,0,0,0,0
422.5872285,0,0,0,0,0,0,0,0,0
422.5877736,0,0,0,0,0,0,0,0,0
422.5890131,0,0,0,0,0,0,0,0,0
422.59056,0,0,0,0,0,0,0,0,0
422.5910266,0,0,0,0,0,0,0,0,0
422.5925472,0,0,0,0,0,0,0,0,0
422.5957411,0,0,0,0,0,0,0,0,0
422.596161,0,0,0,0,0,0,0,0,0
422.5976282,0,0,0,0,0,0,0,0,0
422.5987582,0,0,0,0,0,0,0,0,0
422.6001061,0,0,0,0,0,0,0,0,0
422.669518,2266460,1637646,2970042,6297218,3163700,2670490,2805667,3196103,3882251
422.6697401,0,0,0,0,0,0,0,0,0
422.6794141,0,0,0,1413765,0,0,0,0,0
422.8131058,0,0,0,1422519,0,0,0,0,0
422.8134734,0,0,0,0,0,0,0,0,0
422.9059616,0,0,0,1276377,0,0,0,0,0
422.9184988,0,0,0,0,0,0,0,0,0
422.9364095,5923810,5078163,0,3189988,9633465,4138015,1594387,2910504,0
422.970465,0,0,0,0,0,0,0,0,0
422.9758325,0,0,0,0,0,0,0,0,0
422.9769698,1587190,2530471,0,4112115,0,0,0,0,0
422.9890405,0,0,0,0,1330131,0,0,1446459,0
422.9993411,1685505,0,0,0,1450713,1818174,1382958,0,0
422.9996579,0,1341874,0,0,0,0,0,0,0
423.0125405,1677576,1643705,0,0,1731551,1559109,1471539,0,0
423.012854,0,0,0,0,0,0,0,0,0
423.0171657,0,0,0,0,0,0,0,0,0
423.0205202,12461068,15226044,8363603,0,14057187,13437001,11783223,8712518,7674258
423.0254453,0,0,0,0,0,0,1222329,0,0
423.0334296,0,0,0,0,0,0,0,0,0
423.0358015,4838420,5986500,3793498,0,5766891,6434897,4809789,3468620,3686808
423.039342,1302805,0,0,0,0,0,0,0,0
423.0397613,0,0,0,0,0,0,0,0,0
423.0464328,0,1508041,2053214,0,1495280,1254486,1608770,1645903,1675676
423.0467109,0,0,0,0,0,0,0,0,0
423.0491508,0,0,0,0,1777906,1473367,1483331,0,0
423.0494218,0,1424075,0,0,0,0,0,0,0
423.0496413,0,0,0,0,0,0,0,0,0
423.0532229,0,0,0,0,0,0,0,0,0
423.0538685,2708508,0,2208354,0,2800884,0,2638917,2009042,2412959
423.0568736,44755996,51082448,31907426,1264400,52375284,47761500,43228228,34615636,32551328
423.0606592,0,0,0,0,0,0,0,0,0
423.0608995,0,0,0,0,0,0,0,0,0
423.0611235,0,0,0,0,0,0,0,0,0
423.0626605,0,0,0,0,0,0,0,0,0
423.0659793,0,0,1610343,2328852,0,0,0,0,1230371
423.0682093,0,0,0,0,0,0,0,0,0
423.0684968,0,0,0,0,0,0,0,0,0
423.0690765,0,0,0,0,0,0,0,0,0
423.069632,0,0,0,0,0,0,0,0,0
423.0718018,0,0,0,0,0,0,0,0,0
423.0721433,5110822,5941462,4957802,2495766,5325565,6663267,4986957,3989849,4555174
423.0738798,0,0,0,0,0,0,0,0,0
423.0807269,0,0,0,0,0,0,0,0,0
423.0815272,1438762,0,0,0,0,0,0,0,0
423.0828401,1594411,0,2371694,0,0,1762408,0,2183517,2220202
423.0832023,0,0,0,0,0,0,0,0,0
423.0846362,0,0,0,3356443,0,0,0,0,0
423.0854856,1551404,1669597,1532527,0,1580804,0,1589330,1655645,1533867
423.0858208,0,0,0,0,0,0,0,0,0
423.0861448,0,0,0,0,0,0,0,0,0
423.0899278,0,0,2183538,0,0,0,0,0,0
423.0903056,0,0,0,0,0,0,0,2049375,2658733
423.091764,0,0,0,2152221,0,0,0,0,0
423.0932432,49278000,55850208,38575732,0,59371272,50767980,48438356,41685344,38498732
423.0971399,0,0,0,0,0,0,0,0,0
423.1044618,2840630,2471654,1968760,0,2781453,1931379,2094682,2346340,2132402
423.1062619,0,0,0,0,0,0,0,0,0
423.1085102,3596344,3610856,2630266,1693987,3504911,3808373,2185308,2880870,2477491
423.1143868,0,0,0,0,0,0,0,0,0
423.1170269,0,0,0,0,0,0,0,0,0
423.1192375,0,0,2196606,0,0,0,0,0,1737656
423.1195642,0,0,0,0,0,0,1731936,0,0
423.1218562,1812798,2526447,2138239,0,2017558,1438331,1452641,1667435,0
423.1221414,0,0,0,0,0,0,0,0,1630393
423.1230193,0,0,0,0,0,0,0,0,0
423.1266645,0,0,0,0,3034904,0,0,0,2234298
423.12964,55798852,59438324,44686980,2380075,58519320,46811264,47373412,41267564,40235452
423.129955,0,0,0,0,0,0,0,0,0
423.1427204,1950793,2281977,1692296,1336112,1864992,0,1892970,1474930,1766080
423.1449946,1951818,3013370,2060425,1793841,2077985,1831303,1891435,1479795,2069953
423.1452162,0,0,0,0,0,0,0,0,0
423.1523066,5598286,0,2023564,12590899,3148069,2139786,2759278,2092406,1699268
423.1581666,3063889,3112193,2987151,1716278,2485032,1803405,1958001,1861496,2135494
423.1584506,0,0,0,0,0,0,0,0,0
423.160476,0,0,0,0,0,0,0,0,0
423.1608273,0,0,0,0,0,0,0,0,0
423.1611921,0,0,0,0,0,0,0,0,0
423.16208,0,0,0,1212727,0,0,0,0,0
423.164005,0,0,0,0,0,0,0,0,0
423.1660565,44330068,46839044,38567572,6231865,40677164,34416784,34487412,30830970,30151114
423.166272,0,0,0,0,0,0,0,0,0
423.1696693,0,0,0,0,0,0,0,0,0
423.179117,1440091,1639819,1537944,0,0,2187928,1714297,2078079,1609166
423.1793579,0,0,0,0,1946675,0,0,0,0
423.1813533,0,0,1556121,2158910,0,0,0,0,0
423.1872644,0,0,0,0,0,2320028,0,0,0
423.188675,0,0,0,0,0,0,0,0,0
423.194361,0,0,0,1760067,0,0,0,0,0
423.1947597,1434211,0,0,0,0,0,0,0,0
423.2024591,22539366,22738198,20192930,9760582,19316542,18000036,16923778,15249800,14623191
423.2155734,0,0,0,1265483,0,1339818,0,0,0
423.2176178,0,0,0,0,0,0,0,0,0
423.2178317,0,0,0,0,0,0,0,0,0
423.2223668,0,0,0,1596493,0,0,0,0,0
423.2307389,0,0,0,1481552,0,0,0,0,0
423.2333439,0,0,0,1287505,0,0,0,0,0
423.2336562,0,0,0,0,0,0,0,0,0
423.2388307,5892217,6275369,4566706,8142675,4280145,5263541,3734674,3851669,3693029
423.2520812,0,0,0,0,0,0,0,0,0
423.2543037,0,0,0,0,0,0,0,0,0
423.2748334,0,0,0,0,0,0,0,0,0
423.2752053,1404555,2069307,0,3733345,0,1299143,0,0,0
423.2754869,0,0,0,0,0,0,0,0,0
423.3268333,3886245,0,1526744,12146547,0,0,0,0,1243143
423.3270528,0,1305684,0,0,0,0,0,0,0
423.9359793,1614037,0,0,0,2772652,0,0,0,0
423.9394921,0,0,0,0,0,0,0,0,0
424.0238646,2075648,2471597,1410310,0,2563799,2222137,1806298,1916080,1286415
424.0390873,1407496,0,0,0,0,1479744,0,0,0
424.0394145,0,0,0,0,0,0,0,0,0
424.0466053,0,1406392,0,0,0,0,0,0,0
424.0521352,2793999,2674875,1580562,0,2569446,2533447,1916902,1688250,1684250
424.0546993,0,1473724,0,0,0,0,0,0,0
424.0602309,8298003,9336511,6633494,0,9351401,9357899,8287721,6446781,6202141
424.067086,0,0,0,0,0,0,0,0,0
424.0675189,0,1494978,0,0,1271533,0,0,0,0
424.0734664,0,0,0,0,0,0,0,0,0
424.0754975,0,0,0,0,1270001,1495634,1336304,0,1437475
424.0757669,0,0,0,0,0,0,0,0,0
424.0772324,0,0,0,0,0,0,0,0,0
424.0885259,3204129,4028109,3087394,0,3588344,2873945,2816501,2609863,2607912
424.0966016,10071589,10919632,7475238,0,11813115,11057756,9979384,8512202,7799595
424.1041526,0,0,0,0,0,0,0,0,0
424.1120591,0,0,0,0,0,0,0,0,0
424.1249284,3027507,3035871,2203698,0,2907914,2130027,2593796,2296020,2646326
424.1330101,11742775,12230370,9818165,0,11866381,9566830,9754119,8860375,9495353
424.1381618,0,0,0,0,0,0,0,0,0
424.1459948,0,0,0,0,0,0,0,0,0
424.1483341,0,0,0,0,0,0,0,0,0
424.1557186,1330242,0,0,2616995,0,0,0,0,0
424.1559939,0,0,0,0,0,0,0,0,0
424.1613358,2289221,2232048,2515010,1307813,2413340,1718652,1729043,1436385,1359683
424.16159,0,0,0,0,0,0,0,0,0
424.1694217,10092105,10032884,8486981,1533096,8952095,7596672,7331351,6832868,7312199
424.1826259,0,0,0,0,0,0,0,0,0
424.1977176,0,0,0,0,0,0,0,0,0
424.1979379,0,0,0,0,0,0,0,0,0
424.2058056,5088859,4547334,5005397,2811573,4484402,4192914,3683878,3542769,3057492
424.2342084,0,0,0,1300415,0,0,0,0,0
424.2408051,0,0,0,0,0,0,0,0,0
424.2421544,1303405,1656088,1300580,2114754,0,1408420,0,0,0
424.2424843,0,0,0,0,0,0,0,0,0
424.270413,0,0,0,2067149,0,0,0,0,0
424.2754076,0,0,0,0,0,0,0,0,0
424.2786639,0,0,0,1233616,0,0,0,0,0
424.3302259,1426841,0,0,3851490,0,0,0,0,0
424.6674595,3174208,2526697,3920155,10494301,4937238,3556213,4289253,3883926,5591042
424.6676848,0,0,0,0,0,0,0,0,0
424.6851458,0,0,0,2396004,0,0,0,0,0
424.7185427,0,0,0,2912624,0,0,0,0,0
424.8324189,0,0,1537378,5301657,0,0,0,0,1700416
424.8326621,0,0,0,0,0,0,0,0,0
424.8853184,0,0,0,1259180,0,0,0,0,0
424.9332254,0,0,0,0,1538201,0,0,0,0
424.9496911,0,0,0,0,0,0,0,0,0
424.9499139,0,0,0,0,0,0,0,0,1287276
424.9684402,1673173,1439868,0,0,1517227,0,0,0,0
424.9739812,0,0,0,1178828,0,0,0,0,0
424.9860966,0,0,0,0,1308979,0,0,1223431,0
424.9916925,1594336,0,0,0,1580982,0,1216875,0,1726588
424.99211,0,0,0,0,0,0,0,0,0
424.9997342,1670628,2045068,0,0,1341626,1444375,1413998,0,0
425.0000384,0,0,0,0,0,0,0,0,0
425.004808,0,0,0,0,0,0,0,0,0
425.0124347,0,0,0,0,0,0,0,0,0
425.0150806,4153324,4610195,3355056,0,4835010,5832734,4012916,3486738,3217541
425.0225545,0,0,0,0,0,0,0,0,0
425.025733,0,0,1232053,0,0,0,1822073,1258773,0
425.0259823,0,0,0,0,0,0,0,0,0
425.0262353,0,1467545,0,0,0,0,0,0,0
425.0282145,2060786,2165402,1680566,0,2339016,2011685,1689978,1573142,1589898
425.0284643,0,0,0,0,0,0,0,0,0
425.0326102,0,0,0,0,0,0,0,0,0
425.0329184,0,0,0,0,0,0,0,0,0
425.0361678,26087414,30161054,17158586,0,28398284,26029096,23920510,18007064,16274573
425.0412307,0,0,0,0,0,0,0,0,1286798
425.0437249,0,0,1305788,0,0,0,0,0,0
425.0440529,0,1406625,0,0,1570768,1434924,0,0,0
425.0444297,0,0,0,0,0,0,0,0,0
425.0479901,0,0,0,0,0,0,0,0,0
425.0484551,0,0,0,0,0,0,0,0,0
425.0514175,9979901,9812133,7791040,1496553,9448148,11365424,8394627,7138335,6425746
425.0599791,0,0,0,0,0,0,0,0,0
425.0608487,0,0,0,0,0,0,0,0,0
425.0620671,2099715,1474986,2978756,0,1448665,1681973,2021256,2344482,2521238
425.0624462,0,0,0,0,0,0,0,0,0
425.0647688,2334724,2230444,0,0,2311386,0,1811849,1704483,1826967
425.065149,0,0,0,0,0,0,0,0,0
425.0690539,0,0,0,0,0,0,0,0,0
425.0694633,0,0,0,1312751,0,0,0,1946661,0
425.069681,0,0,0,0,0,0,0,0,0
425.070679,0,0,0,0,0,0,0,0,0
425.0725161,49000456,54016176,36315592,0,58651360,51252284,49364876,40678436,36656284
425.0767657,0,0,0,0,0,0,0,0,0
425.08079,0,0,0,0,0,0,0,0,0
425.0835311,0,2146485,0,0,0,0,0,0,0
425.0839149,2097934,0,0,0,0,0,0,0,0
425.0844972,0,0,0,0,0,0,0,0,0
425.0853621,0,0,0,0,0,0,0,0,0
425.087772,7333904,8147127,6347215,4322806,7325414,8422466,6928274,6417451,6112416
425.0891686,0,0,0,0,0,0,0,0,0
425.0962266,0,0,0,0,0,0,0,0,0
425.0970591,0,0,0,0,0,0,1442198,0,1326755
425.0984151,1671701,1608892,2636756,0,1595627,0,1804183,2688047,2121380
425.0987033,0,0,0,0,0,0,0,0,0
425.0990571,0,0,0,0,0,0,0,0,0
425.1011205,2285078,2271933,2353109,0,2818284,1704008,1779608,1708592,1925797
425.1015763,0,0,0,0,0,0,0,0,0
425.1059308,0,0,2312663,0,0,2974795,0,0,0
425.1088985,53719064,59340992,41681368,0,63058672,52931660,52535196,42611764,41604264
425.1201937,2070815,0,0,0,0,0,0,0,0
425.1241879,5146658,5720265,4640223,2273283,5381880,5060692,4284321,3926072,4408494
425.1276217,1363491,0,0,0,0,0,0,0,0
425.1298149,0,0,0,0,0,0,0,0,0
425.1315541,0,0,0,1822726,2628347,0,0,0,1352240
425.1318674,0,0,0,0,0,0,0,0,0
425.1322343,0,0,0,0,0,0,0,0,0
425.1325599,0,0,0,0,0,0,0,0,0
425.1356688,0,0,0,0,0,0,0,0,0
425.1360701,1869863,0,0,0,0,0,1369510,0,0
425.1373926,4760616,4916431,4022756,1621000,3453694,2291290,2726823,2107965,2406067
425.137659,0,0,0,0,0,0,0,0,0
425.1453164,49901612,53033172,41837032,2202123,49459968,43478108,43704232,38024256,36738228
425.1455707,0,0,0,0,0,0,0,0,0
425.1551686,0,0,0,0,0,0,0,0,0
425.1586037,0,0,0,0,0,0,0,0,0
425.1605935,4079667,3600090,3508718,2819088,3648266,3226725,3041712,2871365,2363579
425.1737534,4867130,4715745,4912628,4260373,4296464,3254380,2875318,2831946,2862784
425.1742316,0,0,0,0,0,0,0,0,0
425.1763877,0,0,0,0,0,0,0,0,0
425.1817335,27344958,28395748,24658424,5401112,25920276,23977072,22974392,19928140,20374722
425.1948543,0,0,0,0,0,1447798,0,0,0
425.1970035,2361413,2430188,2299902,3060765,1975067,2020983,1871295,1569362,1674953
425.2100607,0,0,0,1365026,0,0,0,0,0
425.2181092,12150864,12908790,10768903,11258405,10791718,11697281,8753096,7830618,8537297
425.2313498,0,0,0,0,0,0,0,0,0
425.2333445,0,0,0,1886763,0,0,0,0,0
425.233784,0,0,0,0,0,0,0,0,0
425.2406453,0,0,0,0,0,0,0,0,0
425.2544772,4641890,4720904,3483158,10451506,3206968,4584595,2770391,2267238,2633950
425.2578549,2037859,0,1480984,7195188,4509497,3437717,1354456,0,1604832
425.2696974,0,0,0,1820216,0,0,0,0,0
425.2700392,0,0,0,0,0,0,0,0,0
425.2737872,0,0,0,0,0,0,0,0,0
425.2769614,0,0,0,0,0,0,0,0,0
425.2908551,1864307,2267418,1457190,5217855,0,1518245,0,0,1306604
425.291079,0,0,0,0,0,0,0,0,0
425.30605,0,0,1670188,4503109,0,0,0,0,0
425.306394,0,0,0,0,0,0,0,0,0
425.3272714,0,0,0,1615436,0,0,0,0,0
425.327495,0,0,0,0,0,0,0,0,0
425.3635834,0,0,0,2047578,0,0,0,0,0
425.8319919,0,0,0,0,0,0,0,0,0
425.864024,0,0,0,0,0,0,0,0,0
426.0184274,0,0,0,0,0,1278981,0,0,0
426.03083,0,0,0,5020490,0,0,0,0,0
426.0311083,0,0,0,0,0,0,0,0,0
426.0314548,0,0,0,0,0,0,0,0,0
426.031814,0,0,0,0,0,0,0,0,0
426.0379651,0,0,0,0,0,0,0,0,0
426.0395268,4649443,5166726,3194724,0,5031097,4434448,4013336,3150203,3497474
426.0467255,1625574,0,0,0,0,1519635,1348891,0,0
426.0470353,0,0,0,0,0,0,0,0,0
426.0547724,1999338,2596493,1591658,0,1970880,2267159,1794335,1633665,1531912
426.0678107,2407409,3291284,0,0,3192518,2505245,2609956,1650053,1813005
426.0680663,0,0,2266992,0,0,0,0,0,0
426.0706026,0,0,0,0,0,0,0,0,0
426.0758711,9110005,10046103,6919027,0,11322570,9027105,9144615,7505288,6759952
426.083015,1672184,0,1390070,0,0,1801764,0,0,0
426.0832454,0,0,0,0,1652942,0,0,0,0
426.0834673,0,0,0,0,0,0,0,0,0
426.0911233,1683452,1849503,1310329,0,1584082,1861672,1621805,1287821,1600021
426.0914078,0,0,0,0,0,0,0,0,0
426.1041796,3011587,3107493,2402175,0,3126488,2811439,2687283,2251154,1671706
426.1122588,10340870,11795113,8317827,0,12709084,10423859,10565942,8668565,8656413
426.1171485,0,0,0,0,0,0,0,0,0
426.1195867,0,0,0,0,0,0,0,0,0
426.1274769,1391118,1519536,0,0,0,1415738,0,0,0
426.1277015,0,0,0,0,0,0,0,0,0
426.140633,3122196,2568375,2235790,0,2182890,2417216,2330434,2050463,1796392
426.1486596,10342936,10273467,8475538,0,10333422,9018948,9343301,8048034,7601707
426.1537145,0,0,0,0,0,0,0,0,0
426.1635624,0,0,0,0,0,0,0,0,0
426.1640184,0,0,0,0,0,0,0,0,0
426.177015,2410534,3034312,2194334,1422975,2036476,1970258,1723728,1886636,1695797
426.1773889,0,0,0,0,0,0,0,0,0
426.1850907,6514218,6823629,5549985,1421186,5933312,5467734,5327188,4794799,4598328
426.2004206,0,0,0,0,0,0,0,0,0
426.213269,0,0,0,0,0,0,0,0,0
426.213509,0,0,0,0,0,0,0,0,0
426.2137268,0,0,0,0,0,0,0,0,0
426.2214794,2275900,3259102,2396081,3056527,2692881,2841191,1987426,1604539,2303558
426.235768,0,0,0,0,0,0,0,0,0
426.2368222,0,0,0,0,0,0,0,0,0
426.2499497,0,0,0,0,0,0,0,0,0
426.2578116,0,0,0,2747292,0,1400953,0,0,0
426.2580812,0,0,0,0,0,0,0,0,0
426.2607904,0,0,0,0,0,0,0,0,0
426.2611325,0,0,0,1605533,0,0,0,0,0
426.2941231,0,0,0,1454505,0,0,0,0,0
426.3094404,0,0,0,1675950,0,0,0,0,0
426.3817252,0,0,0,0,0,0,0,0,0
426.6654009,2513684,1522868,3086443,6276142,3570154,2534717,2808855,2358359,3637994
426.6706036,0,0,0,1667120,0,0,0,0,0
426.6831046,0,0,0,3614772,0,0,0,0,0
426.7067825,0,0,0,1839677,0,0,0,0,0
426.7156231,0,0,1456256,4156480,0,0,0,0,0
426.8294042,0,0,0,2293353,0,0,0,0,0
426.8297393,0,0,0,0,0,0,0,0,0
426.8405949,5068650,3489801,15135925,47053932,16598591,9942929,4239966,11148947,10831658
426.9007471,0,0,0,1949826,0,0,0,0,0
426.9011639,0,0,0,0,0,0,0,0,0
426.93132,20575126,14797876,7883995,40606860,52663916,25456572,9247362,21325490,5025611
426.931569,0,0,0,0,0,0,0,0,0
426.9510434,0,0,0,0,0,0,0,0,0
426.9653466,0,0,1296361,0,1458555,0,1238928,1866431,2171736
426.9656781,0,0,0,0,0,0,0,0,0
426.9678627,0,0,0,0,2923132,0,0,0,0
426.9683461,0,0,0,0,0,0,0,0,0
426.9840667,0,0,0,0,0,0,0,0,0
426.9924819,0,0,0,1767075,0,0,0,0,0
426.9942864,1810612,1981266,0,0,1711753,2517978,1776796,0,1194338
426.994522,0,0,0,0,0,0,0,0,0
427.0018143,0,0,0,0,0,0,0,1352908,1641317
427.007374,1942202,2626649,1697787,0,2487952,2180577,2465953,2194637,1950055
427.0154207,5361598,6242397,3108094,0,5796500,5201893,4882084,3275472,3215210
427.0279022,0,0,1710595,0,0,2446826,0,0,0
427.0304048,0,0,0,1404080,0,0,0,0,0
427.0307033,10302406,12262500,8572164,0,10784411,13352940,10246826,8103638,7661424
427.0343651,0,0,0,0,0,0,0,0,0
427.0413658,1847243,1754729,2477321,0,1766048,2481649,1389743,2303705,2738548
427.0419406,0,0,0,0,0,0,0,0,0
427.0439186,2084300,2283114,0,0,2488481,1753842,1879216,1371098,1727349
427.0442032,0,0,0,0,0,0,0,0,0
427.0445281,0,0,0,0,0,0,0,0,0
427.0469256,0,0,0,0,0,0,0,0,0
427.0484149,0,2180205,0,0,0,0,0,0,1512310
427.0518261,33125328,37895280,22762766,0,38254244,35352564,32932530,26416860,23406456
427.0593729,0,0,0,0,1289641,0,0,0,0
427.0597089,0,1444978,0,0,0,0,0,0,0
427.0640861,0,0,0,0,0,0,0,0,0
427.0670852,13855703,16190581,11656468,2651325,15533740,15593469,13087417,10614498,10172285
427.0763258,0,0,0,0,0,0,0,0,0
427.0766028,0,0,0,0,0,0,0,0,0
427.0777143,1646556,1819771,2663704,0,1813169,2115074,2249917,2498278,2281345
427.0781796,0,0,0,0,0,0,0,0,0
427.0803676,2725342,2712700,2472729,0,2951347,2277380,2004158,2293479,2095490
427.0806364,0,0,0,0,0,0,0,0,0
427.0809978,0,0,0,0,0,0,0,0,0
427.0840904,0,0,0,0,0,0,0,0,0
427.0843471,0,2362238,0,0,0,0,0,0,0
427.0853258,0,0,1969563,0,0,0,0,2031336,0
427.0855566,0,0,0,0,0,0,0,0,2561924
427.086004,0,0,0,7949508,0,0,0,0,0
427.0881876,42111968,46840960,31802652,0,51762872,45215752,44761792,36869864,34092932
427.0922927,0,0,0,1917126,0,0,0,0,0
427.0937604,1389540,0,0,0,0,0,0,0,0
427.0957115,0,0,0,0,0,0,0,0,0
427.0966379,0,0,0,0,0,0,0,0,0
427.1004482,0,0,0,0,0,0,0,0,0
427.1034481,10988521,11674759,9588003,2800842,11796158,10498062,9937608,7913199,9043850
427.1068442,1778155,1781641,0,0,0,0,0,0,0
427.1094804,0,0,0,0,0,0,1427914,0,0
427.1128963,0,0,0,0,0,0,1391307,0,0
427.1140758,0,0,0,0,0,0,0,2013427,1681294
427.1145986,0,0,0,0,0,0,0,0,0
427.1166599,4936688,4799629,4173096,0,3441348,2952213,2448589,2821363,2882447
427.1169158,0,0,0,0,0,0,0,0,0
427.1245613,40449012,47135888,33359148,0,47281864,40759320,41468624,35452664,32405394
427.1337087,0,0,0,0,0,0,0,0,0
427.1341218,0,1600150,0,0,0,0,1243604,0,0
427.1344356,1683192,0,0,0,0,0,0,0,0
427.1366689,0,0,0,0,0,0,0,0,0
427.1398233,9260026,9245848,8514866,4394199,8546000,7720992,7805654,6928124,6674328
427.1432267,0,0,0,0,0,0,0,0,0
427.1435527,0,0,0,0,0,0,0,0,0
427.1456359,0,0,0,0,0,0,0,0,0
427.1491112,0,0,0,0,0,0,0,0,0
427.1507754,0,0,0,0,0,0,0,0,0
427.1514476,0,0,0,0,0,0,0,0,0
427.1529758,6241281,6145183,5302584,2020060,5148374,3348518,3893980,3560192,4086684
427.1532416,0,0,0,0,0,0,0,0,0
427.1609613,29504516,31202466,24642874,1916383,31069914,26808362,26780382,22783746,22271904
427.1707067,1701897,1638055,1692479,1443298,1441247,0,0,1362950,0
427.1710251,0,0,0,0,0,0,0,0,0
427.1713657,0,0,0,0,0,0,0,0,0
427.1742744,0,0,0,0,0,0,0,0,0
427.1762334,7814156,7143594,6102337,6655205,5523169,5799985,5166821,4524808,5149605
427.1834201,0,0,0,0,0,0,0,0,0
427.1836679,0,0,0,0,0,0,0,0,0
427.1893839,3919891,3546288,3648839,2843881,3003112,1926199,2552042,2837261,2556330
427.1896456,0,0,0,0,0,0,0,0,0
427.1931145,0,0,0,0,0,0,0,0,0
427.1973798,15504406,16219316,14001482,6225132,15275755,16195643,12591853,12216079,12855213
427.2105795,0,0,0,0,0,0,0,0,0
427.2126399,4249630,4414652,4152656,5876977,3254003,2814531,2669300,2922773,2551730
427.2184794,0,0,0,7304436,0,0,0,0,0
427.2188035,0,0,0,0,0,0,0,0,0
427.2198083,0,0,0,0,0,0,0,0,0
427.2337758,9219112,10568901,8295769,12979449,7190269,10766413,5327612,5549852,6194106
427.236546,0,0,0,0,0,0,0,0,0
427.2490236,0,1552077,0,3114750,0,0,0,0,0
427.2492725,0,0,0,0,0,0,0,0,0
427.256193,0,0,0,0,0,0,0,0,0
427.270134,4000314,4085975,3105128,10138886,3547919,4546654,2197259,1929001,2047943
427.292554,0,0,0,0,0,0,0,0,0
427.3064676,2297419,2387688,1436791,5381395,1292576,1767023,0,0,0
427.3067437,0,0,0,0,0,0,0,0,0
427.3428606,1679453,1549050,0,2657056,0,0,0,0,0
427.3430978,0,0,0,0,0,0,0,0,0
427.8401263,1413965,1412071,5465685,14081488,4852769,3150189,1353199,3685357,3033239
427.8403449,0,0,0,0,0,0,0,0,0
427.8610427,0,0,0,0,0,0,0,0,0
427.9309121,5125497,3450386,2195579,9657840,12294221,6490520,2463252,5587981,0
427.9347595,0,0,0,1418738,2063439,1336730,0,0,0
428.0188436,0,0,0,0,0,1302465,1425463,0,0
428.025976,0,0,1398946,0,0,0,0,0,0
428.0279838,0,0,0,3075091,0,0,0,0,0
428.0340465,2105258,2372676,2046117,0,2764927,2666953,2442813,1373232,1450717
428.0383483,0,0,0,0,0,0,0,0,0
428.0410149,0,0,0,0,0,0,0,0,0
428.0447918,0,0,0,0,0,0,0,0,0
428.0471348,1389232,0,0,0,0,0,0,0,0
428.0491271,1465777,1347787,0,0,0,0,0,0,0
428.0513645,0,0,0,0,0,0,1279044,0,0
428.055161,5962164,6614606,3350190,0,6727817,6332883,5678149,4644919,4153573
428.0623709,1960888,2345041,1691313,0,2142604,2047958,2102856,1732666,1560295
428.0626327,0,0,0,0,0,0,0,0,0
428.0704331,3724731,3091029,2830005,0,3553424,3645914,3015755,2461756,2459370
428.0706654,0,0,0,0,0,0,0,0,0
428.0830197,0,0,0,0,0,0,0,0,0
428.0834848,1965506,2092123,1865402,0,2518166,1947616,2233937,2044993,1585391
428.0837219,0,0,0,0,0,0,0,0,0
428.0893956,0,0,0,1404968,0,0,0,0,0
428.0915647,7863750,9231967,5746365,0,9369754,8759780,9081940,6961220,7065842
428.0944135,0,0,0,0,0,0,0,0,0
428.0987186,1766857,1504866,1321408,0,1699997,1475559,1665111,1628742,0
428.0990705,0,0,0,0,0,0,0,0,0
428.1067945,2598349,2390118,1806531,0,2627745,2625003,2384474,1896521,1916151
428.1096845,0,0,0,0,0,0,0,0,0
428.1100334,0,0,0,0,0,0,0,0,0
428.1198524,2923987,2890860,2157769,0,2264744,2109937,2232927,1933901,2170620
428.1201082,0,0,0,0,0,0,0,0,0
428.1279275,8271319,9461360,6813388,0,9504939,7920117,8584290,7442512,6168831
428.1332112,0,0,0,0,0,0,0,0,0
428.1350512,0,0,0,0,0,0,0,0,0
428.1432038,2141150,2014840,1765074,0,1894579,1751548,1932904,1843285,1345796
428.1561993,2786789,2791038,2718424,0,2696377,1835010,2050157,1780570,0
428.1564941,0,0,0,0,0,0,0,0,0
428.1643118,6324713,6342274,5057243,0,6169789,5377542,5831793,4914269,5201164
428.1795631,2232304,1940105,1267681,1269832,1484996,0,1255287,1352290,1207314
428.1799442,0,0,0,0,0,0,0,0,0
428.1926407,2255350,2279567,1815271,1828173,1413067,1700883,1508476,1257830,1361174
428.1928723,0,0,0,0,0,0,0,0,0
428.2007085,3994106,4662931,2950378,1418576,3164366,3661847,3054719,2480745,2549017
428.2039093,0,0,0,0,0,0,0,0,0
428.2056669,0,0,0,0,0,0,0,0,0
428.2078717,0,0,0,1396306,0,0,0,0,0
428.214998,0,0,0,0,0,0,0,0,0
428.2158488,0,0,1367280,1281621,0,0,0,0,0
428.2161436,1468929,0,0,0,0,0,0,0,0
428.2217943,0,0,0,1399383,0,0,0,0,0
428.2290931,0,0,1249526,1719129,0,0,0,0,0
428.2371228,2033931,2473636,2310393,3229276,0,2551848,1239950,1325430,1627430
428.237362,0,0,0,0,0,0,0,0,0
428.2514735,0,0,0,0,0,0,0,0,0
428.2525953,0,0,0,0,0,0,0,0,0
428.2595317,0,0,0,0,0,0,0,0,0
428.2655725,0,0,0,0,0,0,0,0,0
428.2734941,0,1455797,0,2112873,0,1301050,0,0,0
428.3097551,0,0,0,1254006,0,0,0,0,0
428.3100776,0,0,0,0,0,0,0,0,0
